,height,weight,wingspan,vertical,IS,OS,Rng,Fin,Reb,IDef,PDef,IQ,Pass,Hnd,Drv,Str,Spd,Sta,POT,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,O_Poss,O_PTS,O_FG_M,O_FG_A,O_eFG_P,O_3P_M,O_3P_A,O_3P_P,O_2P_M,O_2P_A,O_2P_P,O_F_M,O_F_A,O_F_P,O_IS_M,O_IS_A,O_IS_P,O_MR_M,O_MR_A,O_MR_P,OBPM,DBPM,BPM,TS,_3PAr,FTr,ORB_P,DRB_P,TRB_P,AST_P,STL_P,BLK_P,TO_P,USG_P
3349,72.0,175,75.0,30.0,7,9,7,10,4,5,11,11,8,6,9,7,14,10,12,5.09,1.727,4.864,0.388,0.319,1.545,0.206,1.41,3.317,0.425,1.317,1.637,0.805,0.181,0.91,1.091,0.818,0.727,0.0,1.363,1.046,2.408,10.955,1.636,0.681,1.501,0.456,0.683,0.668,0.364,0.773,0.471,0.591,1.864,0.317,28.286,28.413,3.956,1.636,4.728,0.418,0.682,2.544,0.268,0.954,2.183,0.437,0.227,0.273,0.832,0.181,0.409,0.443,0.544,1.5,0.363,-2.5,1.6,-0.9,0.456,0.318,0.337,1.3,7.4,4.1,8.9,2.5,0.0,19.6,21.5
3350,78.0,215,85.0,32.0,11,10,9,3,7,7,6,14,12,9,7,9,13,10,12,4.177,1.51,3.577,0.478,0.4,1.534,0.261,1.112,2.045,0.544,0.754,1.045,0.722,0.557,1.709,2.266,0.51,0.423,0.11,0.867,0.6,3.157,9.166,1.69,0.11,1.044,0.021,0.021,1.0,0.822,1.267,0.649,0.266,0.756,0.352,29.383,29.681,4.799,2.001,4.443,0.54,0.8,2.11,0.379,1.201,2.331,0.515,0.243,0.266,0.914,0.332,0.756,0.439,0.622,1.314,0.473,-1.2,-0.4,-1.6,0.517,0.429,0.292,3.9,12.5,8.2,4.9,1.4,0.7,17.7,14.8
3351,67.5,140,72.0,30.5,7,9,10,5,8,6,5,12,9,10,8,7,11,7,10,9.724,3.447,9.828,0.452,2.0,6.242,0.32,1.449,3.587,0.404,0.827,1.587,0.521,0.38,1.552,1.932,1.034,0.45,0.0,2.311,2.276,-16.345,15.344,1.793,1.069,1.484,0.415,0.655,0.634,0.483,0.965,0.501,0.551,1.966,0.28,47.463,47.346,11.999,4.828,9.206,0.652,2.346,5.206,0.451,2.482,4.0,0.621,0.76,0.863,0.881,0.62,0.931,0.666,1.101,2.206,0.499,-2.8,-2.6,-5.3,0.462,0.635,0.161,1.7,7.5,4.4,8.3,1.0,0.0,18.0,24.5
3352,73.5,175,75.0,33.0,5,14,10,10,8,8,11,14,11,8,11,12,12,13,12,7.58,2.658,7.421,0.445,1.29,4.237,0.304,1.368,3.183,0.43,0.974,1.132,0.86,0.631,2.712,3.343,1.184,1.894,0.053,1.422,1.659,-5.685,16.254,1.159,1.027,1.133,0.184,0.211,0.872,0.393,0.788,0.499,0.789,2.184,0.361,64.814,64.593,9.264,3.817,9.079,0.51,1.633,4.501,0.363,2.184,4.579,0.477,0.184,0.236,0.78,0.395,0.683,0.578,1.604,3.659,0.438,-1.6,-0.5,-2.1,0.479,0.571,0.153,2.1,8.9,5.5,5.5,2.9,0.1,15.2,13.2
3353,75.0,165,76.0,27.0,8,10,12,4,7,3,8,8,10,8,5,7,11,8,12,3.847,1.28,2.641,0.596,0.589,1.359,0.433,0.693,1.281,0.541,0.692,0.923,0.75,0.154,0.897,1.051,0.923,0.384,0.0,1.386,1.334,-1.0,13.512,0.818,0.691,1.128,0.206,0.282,0.73,0.205,0.41,0.5,0.282,0.589,0.479,26.736,26.988,5.664,2.306,4.949,0.572,1.053,2.718,0.387,1.259,2.23,0.565,0.334,0.41,0.815,0.256,0.487,0.526,0.665,1.333,0.499,-2.5,-1.0,-3.6,0.631,0.515,0.349,1.3,7.6,4.5,10.8,1.4,0.0,31.3,14.9
3354,72.0,180,75.0,37.0,9,12,14,6,6,4,11,11,9,14,6,9,16,12,11,7.656,2.682,6.022,0.557,1.34,3.385,0.396,1.341,2.638,0.508,0.956,1.251,0.764,0.546,0.976,1.522,1.613,1.203,0.113,2.409,1.637,8.751,13.132,1.682,1.75,1.408,0.707,0.979,0.722,0.136,0.409,0.333,0.5,1.251,0.4,38.495,38.495,5.862,2.455,5.976,0.491,0.957,2.954,0.324,1.499,3.023,0.496,0.546,0.706,0.773,0.365,0.615,0.593,0.593,1.704,0.348,-2.0,0.5,-1.5,0.582,0.562,0.208,3.0,6.0,4.4,11.6,3.1,0.6,26.8,20.4
3355,69.5,170,73.0,29.5,5,9,12,7,6,3,7,13,13,5,10,6,18,10,11,8.849,3.075,7.599,0.494,1.351,3.975,0.34,1.725,3.625,0.476,1.35,2.1,0.643,0.7,0.8,1.5,4.003,1.075,0.024,4.151,2.625,-8.049,14.211,1.75,2.749,1.926,0.601,0.775,0.775,0.276,0.648,0.426,0.851,2.201,0.387,55.795,55.874,11.926,5.025,10.799,0.552,1.876,5.127,0.366,3.149,5.674,0.555,1.027,1.326,0.775,0.524,0.75,0.699,1.602,3.598,0.445,-1.9,-1.8,-3.6,0.519,0.523,0.276,2.8,3.0,2.9,23.2,1.9,0.1,32.8,20.6
3356,72.0,180,74.25,42.5,4,10,10,7,5,7,6,9,11,6,10,7,8,4,10,5.755,2.195,5.05,0.517,0.828,2.537,0.326,1.367,2.513,0.544,0.538,0.976,0.551,0.365,0.931,1.296,1.731,0.122,0.098,1.074,1.221,-2.976,14.016,1.413,0.83,1.366,0.367,0.488,0.752,0.343,0.706,0.486,0.657,1.316,0.499,36.605,36.335,7.243,3.0,6.439,0.563,1.244,3.294,0.378,1.755,3.147,0.558,0.463,0.561,0.825,0.489,0.732,0.668,0.805,1.853,0.434,-0.8,-1.1,-1.9,0.525,0.502,0.193,2.0,5.7,3.8,14.3,0.3,0.5,16.4,16.0
3357,76.5,200,82.0,27.5,7,16,13,13,5,5,9,13,9,11,8,15,15,11,11,18.367,6.585,15.488,0.538,3.487,9.146,0.381,3.097,6.341,0.488,1.708,2.365,0.722,0.852,3.443,4.295,0.683,2.073,0.073,1.172,2.269,4.559,14.935,3.318,1.707,2.026,0.34,0.364,0.934,1.316,2.56,0.514,1.438,3.414,0.421,59.888,59.788,9.392,3.803,9.022,0.52,1.78,4.537,0.392,2.026,4.49,0.451,0.316,0.366,0.863,0.56,1.144,0.49,1.144,2.976,0.384,1.6,0.0,1.6,0.556,0.591,0.153,3.0,12.8,7.8,3.9,3.5,0.2,6.6,26.3
3358,71.0,155,74.0,24.5,4,11,10,9,6,3,7,15,12,7,10,8,15,6,10,8.8,3.201,8.72,0.445,1.361,4.64,0.293,1.841,4.08,0.451,1.04,1.719,0.605,0.801,1.48,2.281,3.881,0.759,0.0,2.28,2.401,-5.479,13.186,2.48,1.681,1.801,0.92,1.2,0.767,0.321,0.72,0.446,0.601,2.16,0.278,54.988,54.8,10.039,4.16,9.4,0.534,1.72,4.76,0.361,2.439,4.641,0.526,0.44,0.6,0.733,0.839,1.28,0.655,1.16,2.76,0.42,-0.4,-0.4,-0.8,0.464,0.532,0.197,3.2,6.1,4.6,24.2,1.4,0.0,19.4,19.4
3359,69.5,165,76.0,37.5,8,15,7,13,10,8,7,15,12,5,6,12,10,8,12,8.196,3.245,7.022,0.474,0.171,0.487,0.351,3.073,6.537,0.47,1.537,2.267,0.678,0.781,1.732,2.513,2.829,0.39,0.05,3.366,2.513,-8.39,10.581,2.39,0.83,1.805,0.244,0.34,0.718,0.929,1.536,0.605,1.877,4.659,0.403,49.899,49.832,11.244,4.635,9.148,0.615,1.975,4.537,0.435,2.658,4.611,0.576,0.755,1.0,0.755,0.294,0.488,0.602,1.608,3.122,0.515,-2.2,-1.6,-3.8,0.511,0.069,0.323,3.2,7.6,5.3,19.0,0.8,0.2,29.6,20.5
3360,74.5,190,78.0,33.0,4,10,9,8,4,5,5,5,4,9,9,6,14,9,10,10.536,3.9,9.022,0.512,1.439,4.389,0.328,2.464,4.634,0.532,1.294,2.269,0.57,0.414,0.685,1.099,0.903,0.734,0.0,2.61,1.804,-11.389,11.895,2.684,1.659,2.193,0.781,1.025,0.762,0.537,1.049,0.512,1.122,2.562,0.438,50.238,50.921,9.976,4.097,9.464,0.527,1.783,4.928,0.362,2.318,4.536,0.511,0.513,0.561,0.914,0.512,0.978,0.524,1.294,3.0,0.431,-2.7,-1.2,-3.9,0.526,0.486,0.251,1.9,2.9,2.4,6.8,1.4,0.0,20.7,22.7
3361,74.0,195,78.0,25.5,4,5,7,6,3,3,5,9,5,5,9,4,12,4,10,4.728,1.772,4.817,0.443,0.727,2.5,0.291,1.044,2.318,0.45,0.455,0.727,0.626,0.5,1.045,1.545,1.317,0.637,0.045,2.955,2.09,-14.864,12.558,1.182,0.773,0.818,0.181,0.272,0.665,0.409,0.636,0.643,0.454,1.408,0.322,37.98,38.022,8.0,3.547,6.636,0.603,0.908,2.591,0.35,2.637,4.045,0.652,0.862,0.91,0.947,0.818,1.181,0.693,0.953,1.955,0.487,-5.0,-1.5,-6.5,0.46,0.519,0.151,2.7,6.2,4.4,11.9,1.7,0.2,36.5,19.1
3362,71.0,180,73.0,38.0,5,12,12,7,4,6,7,8,9,12,11,9,14,13,11,14.375,4.873,11.375,0.532,2.35,6.225,0.378,2.524,5.151,0.49,2.275,2.85,0.798,0.549,1.426,1.975,1.876,1.6,0.099,2.251,2.326,2.6,14.773,2.8,1.752,2.451,1.026,1.449,0.708,0.375,0.875,0.429,1.124,2.824,0.398,58.787,58.671,9.5,3.9,9.051,0.525,1.699,4.277,0.397,2.2,4.774,0.461,0.427,0.549,0.778,0.425,0.749,0.567,1.351,3.477,0.389,-0.5,0.0,-0.5,0.569,0.547,0.251,2.0,5.4,3.6,10.1,2.7,0.3,15.1,22.6
3363,76.5,190,81.0,27.5,9,14,11,6,7,12,4,11,12,6,13,13,12,9,11,7.659,2.78,7.074,0.488,1.34,3.853,0.348,1.439,3.219,0.447,0.754,0.925,0.815,0.439,1.732,2.171,0.684,0.731,0.219,1.39,1.244,-3.634,14.76,1.707,0.244,1.025,0.146,0.219,0.667,0.706,1.512,0.467,0.584,1.49,0.392,28.239,28.317,4.416,1.877,4.463,0.494,0.659,1.707,0.386,1.222,2.755,0.444,0.122,0.218,0.56,0.585,1.245,0.47,0.513,1.292,0.397,-1.3,1.9,0.6,0.512,0.545,0.131,3.2,13.0,8.1,9.6,2.6,1.3,15.7,28.4
3364,78.0,210,80.0,28.0,4,8,3,10,6,5,7,15,5,5,8,6,14,4,11,4.732,2.147,4.439,0.497,0.122,0.681,0.179,2.023,3.757,0.538,0.317,0.756,0.419,0.561,1.487,2.048,1.757,1.072,0.049,2.392,1.415,0.097,7.606,2.389,1.513,1.22,0.709,0.755,0.939,0.489,0.78,0.627,0.828,2.219,0.373,39.618,39.895,5.902,2.44,6.219,0.475,1.025,3.535,0.29,1.416,2.683,0.528,0.391,0.489,0.8,0.318,0.464,0.685,0.705,1.733,0.407,-3.4,1.2,-2.1,0.496,0.153,0.17,3.3,7.5,5.5,14.3,2.7,0.2,33.4,16.4
3365,75.0,205,77.0,29.0,6,10,9,9,6,6,8,10,5,10,10,9,15,10,13,11.309,3.761,9.262,0.493,1.618,4.332,0.373,2.144,4.929,0.435,2.167,3.594,0.603,0.88,1.574,2.454,1.474,1.451,0.214,2.191,2.0,4.761,14.238,2.43,1.404,2.573,0.57,0.951,0.599,0.617,1.309,0.471,0.929,2.666,0.348,57.26,56.923,9.833,4.074,8.952,0.549,1.689,4.619,0.366,2.381,4.334,0.549,0.428,0.571,0.75,0.597,1.048,0.57,1.357,2.714,0.5,-1.7,-0.2,-1.9,0.521,0.468,0.388,3.2,6.3,4.7,8.0,2.5,0.7,16.8,20.3
3366,76.5,215,78.0,27.5,8,11,11,6,4,5,12,11,8,12,12,9,16,9,13,7.879,2.69,5.43,0.574,0.859,1.95,0.441,1.833,3.475,0.527,1.641,2.096,0.783,0.286,0.906,1.192,1.142,0.929,0.071,1.095,1.071,1.547,12.774,1.62,1.071,1.571,0.619,0.809,0.765,0.191,0.572,0.334,1.026,2.097,0.489,27.875,27.89,3.62,1.429,3.761,0.481,0.762,2.285,0.333,0.667,1.476,0.452,0.049,0.049,1.0,0.143,0.19,0.753,0.475,1.238,0.384,0.9,1.4,2.3,0.62,0.359,0.386,2.1,7.1,4.6,14.1,3.3,0.4,14.7,23.8
3367,71.0,185,74.25,34.5,6,9,11,8,6,3,9,6,12,9,5,6,15,11,10,8.64,2.916,6.805,0.545,1.584,4.166,0.38,1.334,2.639,0.505,1.223,1.862,0.657,0.61,1.141,1.751,2.445,1.693,0.054,3.028,1.888,-7.057,15.782,1.501,1.222,2.026,0.445,0.611,0.728,0.304,0.555,0.548,0.584,1.472,0.397,55.645,55.935,9.748,4.168,8.943,0.545,1.417,4.053,0.35,2.749,4.888,0.562,0.639,0.777,0.822,0.696,0.833,0.836,1.416,3.278,0.432,-2.2,-0.6,-2.8,0.567,0.612,0.274,2.6,4.5,3.6,14.5,3.0,0.2,28.4,17.7
3368,71.0,180,75.25,30.0,4,17,14,10,10,8,10,7,6,10,11,14,19,15,11,21.581,7.604,15.372,0.628,4.093,8.835,0.463,3.511,6.535,0.537,2.278,3.139,0.726,0.975,4.212,5.187,0.628,1.558,0.257,1.209,1.769,7.603,15.749,3.581,1.792,2.208,0.534,0.696,0.767,1.255,2.533,0.495,1.721,3.302,0.521,64.119,64.09,11.582,4.861,10.674,0.543,1.861,4.791,0.388,3.001,5.882,0.51,0.304,0.464,0.655,0.814,1.559,0.522,1.884,3.861,0.488,2.7,-0.2,2.5,0.644,0.575,0.204,3.3,14.6,8.9,3.5,2.4,0.7,6.7,25.2
3369,77.0,205,78.0,37.0,9,8,11,5,12,8,7,13,7,9,12,8,12,11,12,3.771,1.515,2.972,0.567,0.342,0.771,0.444,1.171,2.201,0.532,0.4,0.684,0.585,0.627,1.917,2.544,0.284,0.601,0.029,1.143,1.057,-3.972,12.663,1.312,0.286,0.856,0.057,0.142,0.401,0.599,0.972,0.616,0.513,1.085,0.473,33.647,33.564,5.001,2.117,5.085,0.492,0.77,2.428,0.317,1.342,2.656,0.505,0.285,0.341,0.836,0.571,1.058,0.54,0.487,1.257,0.387,-2.1,0.2,-1.9,0.576,0.259,0.23,3.9,11.8,7.9,2.5,1.8,0.1,25.9,11.7
3370,73.5,220,80.25,28.0,6,10,8,8,7,3,7,4,6,11,6,9,13,10,10,7.149,2.575,6.475,0.469,0.924,3.324,0.278,1.651,3.151,0.524,1.076,1.523,0.707,0.499,1.927,2.426,1.276,0.649,0.1,2.401,1.875,-18.377,14.114,1.8,1.274,1.752,0.5,0.677,0.739,0.399,0.799,0.499,0.75,1.675,0.448,57.549,57.782,11.199,4.651,10.199,0.549,1.9,5.426,0.35,2.75,4.776,0.576,0.551,0.627,0.879,0.999,1.35,0.74,1.201,2.8,0.429,-3.6,-0.5,-4.1,0.5,0.513,0.235,1.9,7.3,4.6,8.0,1.1,0.3,25.2,15.1
3371,71.0,175,76.25,41.0,4,12,11,9,8,6,4,10,6,4,7,10,16,9,10,14.368,5.051,12.171,0.523,2.635,7.979,0.33,2.414,4.196,0.575,1.636,2.123,0.771,0.708,1.83,2.538,0.755,1.463,0.0,2.171,2.145,-7.734,15.3,2.537,1.318,1.928,0.56,0.635,0.882,0.708,1.17,0.605,1.147,2.391,0.48,54.202,54.277,10.657,4.439,9.293,0.573,1.78,4.709,0.378,2.657,4.585,0.579,0.536,0.732,0.732,0.585,0.83,0.705,1.537,3.025,0.508,-1.4,-0.7,-2.1,0.548,0.656,0.174,2.7,7.8,5.1,5.1,2.7,0.0,14.2,25.2
3372,75.5,195,75.0,32.0,11,14,13,6,12,5,11,10,10,10,12,12,13,15,12,15.099,5.22,11.632,0.542,2.172,5.39,0.403,3.051,6.245,0.489,2.488,3.513,0.708,0.855,2.389,3.244,2.903,1.049,0.146,2.049,2.146,9.782,13.237,3.268,1.562,2.853,0.709,1.024,0.692,0.924,1.902,0.486,1.416,3.319,0.427,59.53,59.82,9.196,3.854,8.491,0.541,1.487,3.928,0.379,2.366,4.561,0.519,0.487,0.536,0.909,0.659,1.001,0.658,1.219,3.025,0.403,0.9,0.7,1.7,0.573,0.463,0.302,3.3,8.3,6.0,15.3,1.8,0.4,13.5,23.1
3373,72.5,185,75.0,33.0,8,10,6,7,7,5,5,10,9,4,9,8,9,6,10,7.219,2.626,7.125,0.43,0.876,3.502,0.25,1.75,3.625,0.483,1.094,1.499,0.73,0.406,2.03,2.436,0.75,0.563,0.093,2.062,1.437,-11.126,12.264,2.062,0.438,1.687,0.093,0.155,0.6,0.937,1.719,0.545,0.719,1.752,0.41,42.558,42.924,7.937,3.312,6.72,0.59,1.312,2.906,0.451,2.0,3.813,0.525,0.375,0.438,0.856,0.687,1.22,0.563,0.937,2.155,0.435,-3.3,-1.7,-5.0,0.464,0.492,0.21,2.2,10.0,6.3,6.8,1.3,0.4,20.9,21.3
3374,77.5,210,81.0,34.0,6,10,10,11,4,7,9,15,8,13,12,9,16,9,12,13.683,4.563,9.22,0.583,1.633,3.83,0.426,2.928,5.392,0.543,2.927,4.024,0.727,0.487,2.148,2.635,3.246,1.047,0.145,2.244,1.607,3.462,12.099,3.513,2.048,2.975,1.268,1.754,0.723,0.489,0.925,0.529,1.171,2.708,0.432,59.138,58.839,9.78,4.049,10.245,0.477,1.684,5.537,0.304,2.365,4.707,0.502,0.415,0.561,0.74,0.538,0.856,0.629,1.416,3.293,0.43,0.8,0.8,1.6,0.622,0.415,0.436,1.9,7.6,4.9,17.0,1.8,0.4,17.0,20.3
3375,74.5,210,75.25,27.5,5,11,7,12,7,6,8,12,5,8,10,10,14,5,10,10.098,3.599,8.424,0.506,1.325,3.749,0.353,2.276,4.675,0.487,1.577,2.576,0.612,0.802,1.648,2.45,0.926,0.901,0.075,2.375,2.223,-11.324,13.527,2.45,1.625,2.275,0.749,0.876,0.855,0.476,1.1,0.433,1.051,2.701,0.389,53.663,53.919,9.126,3.774,8.349,0.546,1.574,4.375,0.36,2.199,3.976,0.553,0.552,0.651,0.848,0.524,0.799,0.656,1.127,2.527,0.446,-2.6,0.0,-2.7,0.528,0.445,0.306,3.1,6.8,4.9,6.5,1.7,0.2,19.9,19.8
3376,70.5,165,74.0,31.0,5,9,9,9,6,2,10,9,6,8,8,6,14,7,12,7.951,2.927,6.39,0.515,0.731,2.145,0.341,2.195,4.245,0.517,1.366,2.34,0.584,0.733,1.487,2.22,1.926,0.779,0.049,2.708,1.83,0.611,10.4,2.731,1.756,2.296,1.047,1.292,0.81,0.316,0.584,0.541,0.827,2.365,0.35,55.833,55.929,11.023,4.44,9.805,0.562,2.147,5.195,0.413,2.294,4.61,0.498,0.657,0.683,0.962,0.513,0.805,0.637,1.12,3.121,0.359,-2.6,-0.9,-3.6,0.536,0.336,0.366,2.7,5.5,4.1,10.7,1.4,0.2,26.7,16.1
3377,72.0,210,75.0,34.5,8,6,10,7,8,5,7,14,9,13,11,4,14,5,11,5.841,2.316,5.736,0.427,0.264,1.211,0.218,2.054,4.526,0.454,0.947,1.735,0.546,0.446,1.132,1.578,2.763,0.421,0.079,4.159,2.237,-11.973,11.251,1.789,0.817,1.686,0.764,1.185,0.645,0.13,0.341,0.381,1.158,3.001,0.386,47.006,47.462,9.527,4.078,9.08,0.525,1.369,4.001,0.342,2.711,5.078,0.534,1.026,1.237,0.829,0.341,0.712,0.479,1.34,3.131,0.428,-4.1,-0.9,-5.0,0.449,0.211,0.302,2.0,5.0,3.5,20.5,0.9,0.3,39.0,20.3
3378,74.5,190,82.0,30.0,7,9,10,7,9,4,11,6,13,7,12,8,17,12,11,6.897,2.514,5.513,0.496,0.437,1.616,0.27,2.077,3.897,0.533,1.436,2.487,0.577,0.514,1.563,2.077,3.307,1.049,0.0,2.181,1.538,-0.412,10.535,2.052,0.82,2.23,0.64,1.025,0.624,0.386,0.616,0.627,1.051,2.257,0.466,41.604,41.671,6.565,2.717,6.461,0.508,1.128,3.256,0.346,1.59,3.206,0.496,0.461,0.512,0.9,0.412,0.667,0.618,0.719,2.026,0.355,0.1,0.8,0.9,0.522,0.293,0.451,2.6,8.0,5.3,25.5,2.5,0.0,24.8,19.2
3379,76.5,210,78.0,26.0,8,15,11,13,6,5,5,14,15,14,9,12,9,16,11,10.41,3.567,7.955,0.534,1.364,4.002,0.341,2.204,3.954,0.557,1.908,2.638,0.723,0.544,1.523,2.067,8.135,0.751,0.112,3.544,2.614,8.798,13.709,2.273,2.41,2.16,0.637,0.795,0.801,0.5,0.817,0.612,1.067,2.341,0.456,62.642,62.746,13.294,5.659,11.818,0.563,1.978,5.16,0.383,3.681,6.659,0.553,1.454,1.704,0.853,0.41,0.748,0.548,1.816,4.203,0.432,2.5,-1.4,1.1,0.571,0.503,0.332,2.0,5.2,3.7,36.1,1.2,0.3,28.0,18.1
3380,70.5,165,76.0,26.5,7,13,10,10,4,6,10,8,10,10,12,10,17,7,12,6.88,2.525,5.93,0.488,0.738,2.429,0.304,1.785,3.498,0.51,1.096,1.406,0.78,0.476,0.858,1.334,0.856,1.048,0.0,0.905,1.05,6.334,11.798,1.859,0.738,1.215,0.549,0.927,0.592,0.382,0.881,0.434,0.856,1.69,0.507,28.744,28.838,4.667,1.928,4.667,0.5,0.812,2.358,0.344,1.12,2.309,0.485,0.119,0.119,1.0,0.405,0.618,0.655,0.595,1.573,0.378,0.5,-1.3,-0.8,0.525,0.41,0.237,3.7,6.5,5.1,9.0,3.6,0.0,12.1,23.1
3381,74.0,175,78.0,42.5,5,9,8,7,4,5,9,9,6,7,6,7,19,5,11,9.637,3.393,6.939,0.585,1.332,3.06,0.435,2.06,3.879,0.531,1.516,2.182,0.695,0.666,1.303,1.969,0.818,0.636,0.092,2.213,1.333,-10.212,11.988,2.363,1.572,1.85,0.728,0.848,0.858,0.454,0.969,0.469,0.877,2.06,0.426,45.208,45.194,7.636,3.121,8.607,0.444,1.395,4.423,0.315,1.726,4.182,0.413,0.242,0.486,0.498,0.455,0.941,0.484,1.031,2.759,0.374,-2.2,0.6,-1.6,0.61,0.441,0.314,3.1,6.5,4.7,6.5,1.4,0.4,21.9,20.0
3382,72.0,155,75.25,27.5,7,8,11,7,7,4,10,3,11,8,9,5,13,8,11,4.857,1.594,3.952,0.476,0.573,1.715,0.334,1.022,2.236,0.457,1.097,1.524,0.72,0.523,0.928,1.451,1.572,0.548,0.021,2.762,1.738,-7.262,11.807,1.238,0.736,1.215,0.331,0.476,0.695,0.286,0.595,0.481,0.405,1.166,0.347,42.882,42.913,8.19,3.523,7.595,0.539,1.143,3.498,0.327,2.381,4.097,0.581,0.764,0.953,0.802,0.452,0.689,0.656,1.167,2.452,0.476,-4.1,-0.9,-4.9,0.525,0.434,0.386,2.8,4.7,3.8,11.5,1.3,0.1,37.4,15.7
3383,72.5,190,74.25,30.5,2,6,8,8,7,3,3,4,11,8,8,3,13,9,9,7.079,2.475,6.92,0.434,1.055,3.712,0.284,1.422,3.209,0.443,1.079,1.737,0.621,0.578,1.736,2.314,1.736,0.632,0.026,3.946,2.421,-35.288,13.139,1.791,1.605,1.921,0.473,0.761,0.622,0.421,0.685,0.615,0.528,1.765,0.299,54.91,55.308,11.895,4.896,10.501,0.566,2.105,5.79,0.364,2.79,4.711,0.592,0.87,0.974,0.893,0.501,0.895,0.56,1.422,2.842,0.5,-4.6,-1.2,-5.8,0.461,0.536,0.251,2.2,7.2,4.6,14.7,1.1,0.1,33.9,19.5
3384,75.5,195,78.0,27.0,8,11,5,7,12,9,9,10,14,7,7,10,15,11,11,5.317,1.854,4.317,0.489,0.513,1.659,0.309,1.343,2.661,0.505,1.096,1.563,0.701,0.366,1.633,1.999,1.414,0.878,0.122,1.754,1.537,5.757,10.644,1.61,0.878,1.317,0.366,0.39,0.938,0.44,0.659,0.668,0.536,1.611,0.333,38.816,38.87,7.388,3.048,7.537,0.49,1.293,3.734,0.346,1.756,3.805,0.461,0.34,0.463,0.734,0.317,0.488,0.65,1.096,2.853,0.384,-2.6,0.4,-2.2,0.531,0.384,0.362,2.3,8.8,5.8,10.2,2.3,0.6,26.0,16.0
3385,72.0,175,78.25,27.0,5,8,10,5,4,3,8,7,9,7,7,5,13,8,11,2.726,0.965,2.554,0.472,0.483,1.448,0.334,0.483,1.103,0.438,0.311,0.55,0.565,0.312,0.619,0.931,1.137,0.24,0.0,2.415,1.07,-5.586,14.861,0.618,0.897,0.518,0.138,0.171,0.807,0.172,0.206,0.835,0.171,0.724,0.236,25.691,25.852,4.275,1.864,4.309,0.497,0.551,2.138,0.258,1.311,2.173,0.603,0.482,0.518,0.931,0.241,0.275,0.876,0.586,1.378,0.425,-5.6,0.1,-5.5,0.487,0.567,0.215,2.7,4.9,3.8,14.6,0.9,0.0,46.3,18.3
3386,76.0,170,81.0,36.5,7,6,9,10,8,5,5,8,11,11,8,5,16,7,11,4.975,1.877,4.292,0.505,0.583,1.755,0.332,1.292,2.538,0.509,0.633,0.927,0.683,0.318,0.853,1.171,1.048,0.34,0.05,1.537,1.121,-3.975,11.615,1.706,1.074,1.096,0.536,0.612,0.876,0.292,0.463,0.631,0.44,1.465,0.3,29.262,29.037,6.707,2.73,5.537,0.605,1.244,3.123,0.398,1.489,2.415,0.617,0.488,0.561,0.87,0.22,0.439,0.501,0.78,1.414,0.552,-2.4,-1.9,-4.3,0.529,0.409,0.216,2.3,6.3,4.3,12.1,1.2,0.3,24.6,19.4
3387,71.0,185,71.0,30.0,5,13,11,10,5,3,7,11,12,10,8,12,15,12,11,9.782,3.439,9.219,0.466,1.708,5.878,0.291,1.733,3.342,0.519,1.196,1.562,0.766,0.951,1.634,2.585,4.513,0.416,0.098,4.222,2.414,-4.732,15.121,1.757,2.294,1.854,0.537,0.732,0.734,0.342,0.61,0.561,0.855,2.0,0.427,59.154,59.608,13.903,5.732,12.611,0.551,2.439,6.148,0.397,3.293,6.463,0.51,1.05,1.243,0.845,0.462,0.61,0.757,1.78,4.611,0.386,-1.4,-1.6,-3.1,0.494,0.638,0.169,3.2,5.8,4.5,25.4,0.7,0.3,29.9,21.1
3388,72.5,180,77.0,32.5,9,8,11,6,7,5,6,9,6,10,6,7,18,6,10,5.817,1.957,4.681,0.498,0.75,2.386,0.314,1.205,2.296,0.525,1.158,1.817,0.637,0.295,0.888,1.183,0.931,0.726,0.021,1.297,1.114,2.887,11.926,1.366,1.024,1.683,0.477,0.568,0.84,0.204,0.498,0.41,0.525,1.228,0.428,33.486,33.535,6.182,2.431,5.796,0.533,1.319,3.317,0.398,1.115,2.478,0.45,0.387,0.499,0.776,0.113,0.318,0.355,0.613,1.657,0.37,-1.9,-0.4,-2.4,0.531,0.51,0.388,2.0,5.6,3.9,8.0,2.2,0.1,19.1,18.2
3389,71.5,180,74.25,32.5,9,11,15,17,9,5,9,5,14,17,6,10,13,14,11,12.926,4.642,9.857,0.557,1.69,4.427,0.382,2.951,5.431,0.543,1.954,2.784,0.702,0.715,2.522,3.237,4.165,0.285,0.095,4.572,2.761,-7.452,12.68,3.287,2.477,2.501,1.383,2.0,0.692,0.262,0.476,0.55,1.308,2.953,0.443,54.975,55.344,11.429,4.857,10.571,0.541,1.714,4.691,0.365,3.144,5.882,0.535,1.146,1.379,0.831,0.715,1.023,0.699,1.286,3.474,0.37,-0.5,-0.2,-0.7,0.583,0.449,0.282,2.9,9.3,6.3,27.4,0.5,0.3,29.2,25.8
