,height,weight,wingspan,vertical,IS,OS,Rng,Fin,Reb,IDef,PDef,IQ,Pass,Hnd,Drv,Str,Spd,Sta,POT,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,O_Poss,O_PTS,O_FG_M,O_FG_A,O_eFG_P,O_3P_M,O_3P_A,O_3P_P,O_2P_M,O_2P_A,O_2P_P,O_F_M,O_F_A,O_F_P,O_IS_M,O_IS_A,O_IS_P,O_MR_M,O_MR_A,O_MR_P,OBPM,DBPM,BPM,OEPM,DEPM,EPM,TS,_3PAr,FTr,ORB_P,DRB_P,TRB_P,AST_P,STL_P,BLK_P,TO_P,USG_P
1455,70.0,180,70.25,28.0,5,14,12,8,4,5,11,13,6,12,5,14,14,6,10,17.97,5.91,13.637,0.567,3.636,9.332,0.39,2.272,4.302,0.528,2.515,3.333,0.755,0.759,1.876,2.635,1.664,0.576,0.365,1.789,2.029,4.727,16.921,2.122,1.757,3.091,0.544,0.817,0.666,0.516,1.09,0.473,1.212,2.394,0.506,62.706,62.918,12.03,5.182,11.969,0.503,1.666,5.608,0.297,3.514,6.364,0.552,0.911,1.121,0.813,0.576,1.061,0.543,2.032,4.183,0.486,0.8,-0.3,0.5,1.7,-1.8,0.0,0.595,0.684,0.244,2.7,6.1,4.5,8.8,0.9,1.0,10.6,24.2
1456,72.5,195,77.0,27.0,4,10,7,10,7,5,8,9,12,9,9,7,4,6,10,3.724,1.309,3.483,0.465,0.622,1.517,0.41,0.688,1.966,0.35,0.482,0.689,0.7,0.069,1.274,1.343,1.242,0.208,0.034,2.035,1.586,-10.621,15.321,0.896,0.758,1.105,0.311,0.586,0.531,0.138,0.448,0.308,0.241,0.93,0.259,36.755,36.801,7.93,3.31,6.138,0.646,1.311,2.863,0.458,2.0,3.277,0.61,0.518,0.518,1.0,0.381,0.691,0.551,1.103,2.069,0.533,-3.7,-1.7,-5.4,-9.2,-12.4,-21.6,0.492,0.436,0.198,0.4,7.5,3.9,11.2,0.6,0.2,35.0,14.3
1457,75.5,195,78.0,29.5,11,6,9,8,6,4,11,13,7,8,12,5,16,9,10,7.95,3.026,6.539,0.471,0.102,0.255,0.4,2.924,6.282,0.465,1.794,3.383,0.53,0.82,1.821,2.641,1.9,1.309,0.154,3.233,2.232,-4.256,7.64,2.975,1.384,2.718,0.643,0.974,0.66,0.848,1.719,0.493,1.437,3.589,0.4,59.045,58.951,9.206,3.666,10.514,0.438,1.871,6.412,0.292,1.793,4.103,0.437,0.615,0.744,0.827,0.206,0.513,0.402,0.975,2.845,0.343,-2.9,0.9,-2.0,-5.3,1.0,-4.3,0.495,0.039,0.517,3.0,6.2,4.7,10.2,2.2,0.5,28.7,17.2
1458,72.5,165,77.0,30.5,3,6,4,6,4,4,3,5,7,5,7,4,12,6,9,4.154,1.614,4.0,0.474,0.564,1.948,0.29,1.051,2.053,0.512,0.359,0.589,0.61,0.384,0.744,1.128,1.025,0.154,0.0,1.309,1.0,-3.615,11.912,1.179,0.871,0.693,0.307,0.436,0.704,0.281,0.488,0.576,0.461,1.128,0.409,29.271,29.197,5.36,2.23,5.257,0.509,0.896,2.643,0.339,1.333,2.614,0.51,0.307,0.386,0.795,0.204,0.283,0.721,0.818,1.949,0.42,-2.5,-0.4,-2.9,-5.2,-5.4,-10.5,0.488,0.487,0.147,2.7,5.3,4.0,10.9,0.5,0.0,23.5,17.0
1459,75.5,195,79.25,27.0,5,12,11,11,2,4,11,8,9,10,10,11,11,4,12,9.999,3.582,8.733,0.498,1.537,4.733,0.325,2.05,4.001,0.512,1.293,1.659,0.779,0.562,1.39,1.952,1.293,0.584,0.049,1.708,1.683,1.197,13.98,2.342,1.124,1.463,0.586,0.707,0.829,0.585,1.245,0.47,0.879,2.048,0.429,49.48,49.848,8.952,3.78,8.509,0.526,1.39,4.293,0.324,2.39,4.222,0.566,0.365,0.413,0.884,0.853,1.194,0.714,1.169,2.61,0.448,-1.4,-0.4,-1.8,-1.5,-1.8,-3.3,0.528,0.542,0.19,2.6,5.7,4.2,8.8,1.2,0.2,15.3,20.5
1460,73.0,185,73.0,28.0,6,12,11,5,4,6,13,12,8,7,8,10,15,7,10,8.2,3.152,6.774,0.528,0.849,2.926,0.29,2.302,3.85,0.598,1.05,1.6,0.656,0.225,0.801,1.026,1.7,0.45,0.023,1.224,1.301,1.748,11.727,2.05,1.226,1.474,0.598,0.775,0.772,0.426,0.9,0.473,1.277,2.175,0.587,33.428,33.127,5.55,2.351,5.622,0.494,0.85,2.352,0.361,1.5,3.276,0.458,0.199,0.225,0.884,0.199,0.501,0.397,1.101,2.55,0.432,1.2,0.0,1.1,1.7,0.0,1.6,0.548,0.432,0.236,1.5,5.2,3.3,17.7,1.4,0.1,14.1,23.7
1461,75.0,175,75.0,28.0,9,10,12,9,9,7,4,7,9,9,10,8,13,12,12,5.25,1.999,4.581,0.515,0.722,2.11,0.342,1.278,2.472,0.517,0.528,0.943,0.56,0.083,0.863,0.946,0.668,0.14,0.055,1.75,1.029,-0.835,11.531,1.556,1.195,1.084,0.446,0.582,0.766,0.333,0.666,0.5,0.501,1.224,0.409,31.873,31.683,6.582,2.693,6.026,0.546,1.195,3.5,0.341,1.499,2.528,0.593,0.417,0.499,0.836,0.361,0.472,0.765,0.72,1.556,0.463,-3.3,-1.1,-4.4,-8.9,-9.8,-18.7,0.525,0.461,0.206,0.6,6.2,3.4,6.6,0.4,0.3,25.9,19.5
1462,73.5,170,81.0,34.5,8,6,8,10,4,6,6,7,8,6,10,5,13,9,10,4.292,1.61,3.949,0.457,0.39,1.098,0.355,1.22,2.855,0.427,0.683,0.977,0.699,0.513,0.803,1.316,1.123,0.366,0.022,1.902,1.439,-8.294,10.701,1.366,0.805,1.246,0.34,0.584,0.582,0.34,0.658,0.517,0.538,1.61,0.334,33.306,33.316,6.268,2.563,5.464,0.574,1.146,2.757,0.416,1.414,2.707,0.522,0.464,0.488,0.951,0.268,0.561,0.478,0.684,1.66,0.412,-3.1,-1.1,-4.1,-9.0,-7.5,-16.5,0.49,0.278,0.247,3.2,5.0,4.1,11.0,1.1,0.1,30.3,16.8
1463,73.5,180,81.0,34.5,9,7,8,13,4,7,8,8,10,7,12,7,13,10,10,8.301,3.252,6.676,0.489,0.023,0.25,0.092,3.225,6.426,0.502,1.775,2.875,0.617,0.799,1.699,2.498,2.925,1.125,0.124,2.652,1.75,-12.299,7.258,3.75,1.401,2.8,0.874,1.026,0.852,0.999,1.9,0.526,1.35,3.499,0.386,56.539,56.813,9.75,4.05,10.1,0.483,1.65,4.977,0.332,2.401,5.127,0.468,0.551,0.624,0.883,0.677,1.075,0.63,1.175,3.423,0.343,-0.8,0.2,-0.6,-0.1,-0.2,-0.3,0.523,0.037,0.431,2.9,6.4,4.6,17.8,2.0,0.3,25.0,17.0
1464,74.0,205,74.0,30.5,6,14,11,7,5,3,12,15,7,14,12,13,6,14,11,10.706,3.583,8.904,0.49,1.562,5.023,0.311,2.025,3.879,0.522,1.976,2.391,0.826,0.415,1.073,1.488,1.608,1.341,0.05,1.487,1.586,5.781,14.276,2.05,1.363,1.904,0.611,0.853,0.716,0.417,0.879,0.474,1.0,2.146,0.466,45.843,45.517,6.172,2.585,6.268,0.492,1.0,2.902,0.345,1.585,3.366,0.471,0.365,0.44,0.83,0.243,0.562,0.432,0.978,2.364,0.414,0.0,0.6,0.6,3.2,7.4,10.7,0.538,0.564,0.269,1.9,5.3,3.5,11.2,3.0,0.2,13.0,22.0
1465,75.5,190,80.0,28.0,3,12,7,9,3,2,9,8,4,7,8,9,11,6,10,5.775,2.101,5.252,0.462,0.648,2.551,0.254,1.45,2.701,0.537,0.924,1.123,0.823,0.4,1.024,1.424,0.501,0.525,0.0,1.424,1.076,-3.875,12.727,1.299,0.699,1.076,0.326,0.425,0.767,0.324,0.525,0.617,0.799,1.751,0.456,29.264,29.1,5.674,2.426,5.05,0.562,0.825,2.502,0.33,1.601,2.551,0.628,0.327,0.327,1.0,0.499,0.727,0.686,0.775,1.501,0.516,-2.7,-0.6,-3.3,-7.0,-4.4,-11.3,0.503,0.486,0.214,2.9,7.8,5.3,6.1,1.8,0.0,19.9,22.2
1466,75.5,190,80.0,28.0,4,14,8,11,5,3,12,8,6,9,10,12,12,8,10,11.668,3.931,8.422,0.56,1.577,4.066,0.388,2.357,4.356,0.541,2.221,2.732,0.813,0.31,1.445,1.755,1.889,0.755,0.089,1.601,2.045,15.956,13.089,2.623,2.022,2.224,0.91,1.242,0.733,0.4,0.711,0.563,1.044,2.399,0.435,51.187,50.714,8.044,3.379,8.199,0.491,1.29,4.112,0.314,2.086,4.089,0.51,0.622,0.69,0.901,0.423,0.688,0.615,1.044,2.71,0.385,0.3,0.3,0.7,1.9,1.8,3.7,0.606,0.483,0.324,1.4,6.3,3.9,10.5,1.5,0.4,14.3,19.8
1467,76.0,200,79.0,26.0,6,5,7,11,6,8,8,7,5,4,8,5,10,9,10,3.358,1.25,3.358,0.372,0.0,0.248,0.0,1.25,3.107,0.402,0.858,1.428,0.601,0.679,1.5,2.179,1.679,0.572,0.287,2.928,1.428,-7.643,5.873,1.285,0.929,1.822,0.358,0.465,0.77,0.286,0.573,0.499,0.607,2.071,0.293,49.937,50.678,7.929,3.391,8.037,0.493,1.143,3.609,0.317,2.25,4.428,0.508,0.357,0.43,0.83,0.429,0.893,0.48,1.464,3.108,0.471,-4.4,0.4,-4.1,-7.4,-4.3,-11.7,0.421,0.074,0.425,2.9,6.2,4.6,9.5,1.1,1.0,42.3,12.2
1468,72.5,175,75.0,33.0,6,12,12,7,10,5,12,11,8,12,9,9,15,6,11,7.674,2.674,5.673,0.537,0.745,2.373,0.314,1.929,3.303,0.584,1.582,2.183,0.725,0.302,1.395,1.697,1.117,0.557,0.0,0.953,0.861,6.14,10.549,2.558,1.768,1.814,0.838,1.071,0.782,0.441,0.743,0.594,0.651,1.488,0.438,32.823,32.492,3.953,1.627,4.279,0.462,0.696,2.21,0.315,0.931,2.07,0.45,0.092,0.116,0.793,0.395,0.628,0.629,0.442,1.325,0.334,0.5,1.9,2.3,3.7,5.0,8.8,0.578,0.418,0.385,1.9,9.4,5.5,10.5,1.7,0.0,12.6,20.8
1469,75.5,210,82.0,30.0,6,6,12,12,7,7,7,8,3,10,5,4,16,6,11,4.187,1.534,3.674,0.471,0.396,1.324,0.299,1.139,2.348,0.485,0.719,1.418,0.507,0.604,1.189,1.793,0.766,0.79,0.021,1.49,1.07,-5.439,10.826,1.582,0.789,1.23,0.489,0.719,0.68,0.3,0.559,0.537,0.35,1.07,0.327,35.0,34.853,5.767,2.349,6.025,0.479,1.071,3.188,0.336,1.28,2.837,0.451,0.232,0.302,0.768,0.324,0.465,0.697,0.722,2.07,0.349,-3.4,0.5,-2.9,-3.3,1.7,-1.6,0.487,0.36,0.386,3.8,7.0,5.5,6.5,2.3,0.1,25.7,14.9
1470,71.0,165,72.0,31.0,6,7,9,9,4,6,11,7,5,13,9,7,16,9,11,8.028,2.741,6.542,0.482,0.828,2.485,0.333,1.913,4.056,0.472,1.715,2.343,0.732,0.372,1.001,1.373,1.286,0.542,0.029,1.715,1.629,-2.371,12.076,2.285,1.058,1.998,0.57,0.914,0.624,0.573,0.799,0.717,0.772,2.343,0.329,43.933,43.94,8.743,3.574,8.427,0.519,1.599,4.743,0.337,1.971,3.685,0.535,0.485,0.599,0.81,0.486,0.686,0.708,1.0,2.4,0.417,-1.5,-0.9,-2.4,-1.5,-3.2,-4.7,0.53,0.38,0.358,1.9,4.8,3.4,9.1,1.2,0.1,18.5,19.1
1471,75.5,195,76.25,25.0,7,16,14,6,8,8,10,16,9,8,11,13,13,7,13,15.149,5.174,12.651,0.527,2.974,8.074,0.368,2.199,4.576,0.481,1.824,2.749,0.664,0.449,1.552,2.001,2.451,0.801,0.0,1.726,1.901,0.725,16.347,2.301,1.525,2.326,0.776,1.15,0.675,0.375,0.975,0.385,1.05,2.449,0.429,55.29,55.645,10.726,4.277,9.398,0.571,2.175,5.501,0.395,2.1,3.899,0.539,0.324,0.401,0.808,0.399,0.573,0.696,1.376,2.924,0.471,1.4,-1.0,0.5,2.7,-2.2,0.5,0.546,0.638,0.217,1.8,6.3,4.1,15.4,1.4,0.0,11.1,25.6
1472,72.5,185,75.0,33.5,5,8,8,10,2,3,3,10,5,5,8,5,10,5,10,8.366,3.098,7.586,0.49,1.244,3.684,0.338,1.854,3.9,0.475,0.926,1.538,0.602,0.387,1.028,1.415,1.073,0.342,0.022,2.098,2.074,-15.707,13.165,1.952,1.072,1.659,0.561,0.707,0.793,0.416,0.901,0.462,0.877,2.293,0.382,49.159,48.887,9.613,3.953,8.171,0.588,1.708,3.997,0.427,2.243,4.17,0.538,0.537,0.635,0.846,0.707,0.976,0.724,1.0,2.561,0.39,-2.6,-1.5,-4.1,-5.7,-6.8,-12.6,0.506,0.486,0.203,1.7,4.7,3.1,7.7,0.7,0.1,20.2,19.3
1473,72.5,195,75.0,33.5,5,9,10,12,3,4,4,10,6,6,10,6,11,6,10,7.701,2.757,7.191,0.462,1.133,3.458,0.328,1.622,3.728,0.435,1.055,1.622,0.65,0.459,0.974,1.433,1.188,0.594,0.0,1.46,1.648,-2.974,13.493,1.622,0.974,1.459,0.514,0.839,0.613,0.298,0.73,0.408,0.81,2.161,0.375,41.52,41.708,9.946,4.029,8.38,0.594,1.891,4.542,0.416,2.135,3.838,0.556,0.324,0.431,0.752,0.486,0.568,0.856,1.323,2.838,0.466,-1.6,-2.2,-3.8,-1.4,-5.9,-7.3,0.487,0.481,0.226,2.4,5.0,3.7,8.8,1.4,0.0,15.6,20.5
1474,73.5,185,76.0,28.5,9,11,9,9,8,7,6,16,11,9,6,9,18,6,12,7.171,2.467,6.15,0.488,1.064,3.362,0.316,1.404,2.787,0.504,1.171,1.618,0.724,0.532,1.277,1.809,1.533,1.042,0.021,1.041,0.893,5.299,14.171,1.532,0.999,1.256,0.489,0.659,0.742,0.276,0.532,0.519,0.637,1.595,0.399,34.045,34.081,4.895,1.937,5.447,0.449,1.021,3.299,0.309,0.916,2.149,0.426,0.275,0.32,0.859,0.169,0.404,0.418,0.469,1.428,0.328,0.3,1.3,1.7,4.9,8.1,13.0,0.523,0.547,0.263,3.2,7.8,5.5,13.9,3.1,0.1,13.2,20.8
1475,76.0,195,79.0,29.5,5,7,6,9,6,4,11,12,9,12,10,5,14,6,9,3.889,1.306,3.61,0.385,0.167,1.112,0.15,1.141,2.499,0.457,1.111,1.778,0.625,0.362,0.887,1.249,1.139,0.527,0.139,1.084,0.945,-5.971,8.194,1.333,0.555,1.361,0.389,0.499,0.78,0.277,0.499,0.555,0.472,1.5,0.315,29.384,29.595,3.472,1.5,4.028,0.431,0.473,1.945,0.243,1.028,2.083,0.494,0.305,0.333,0.916,0.194,0.333,0.583,0.528,1.417,0.373,-1.8,1.6,-0.2,1.8,5.3,7.1,0.443,0.308,0.493,2.5,6.8,4.5,13.2,1.8,0.8,19.8,16.8
1476,71.0,195,73.0,35.0,5,11,9,5,6,3,5,12,7,4,9,8,15,10,11,10.498,3.455,7.572,0.598,2.142,4.953,0.432,1.308,2.62,0.499,1.452,1.811,0.802,0.596,1.238,1.834,1.928,1.095,0.021,1.951,1.976,-0.476,16.006,1.574,0.975,1.717,0.26,0.547,0.475,0.524,0.953,0.55,0.524,1.12,0.468,54.62,55.226,9.904,4.167,9.57,0.517,1.57,4.57,0.344,2.596,5.0,0.519,0.712,0.835,0.853,0.5,0.833,0.6,1.38,3.332,0.414,-0.6,-0.5,-1.2,0.0,0.9,0.9,0.627,0.654,0.239,2.5,5.0,3.7,10.5,2.0,0.1,18.9,17.0
1477,71.0,200,73.0,35.0,6,13,10,6,6,3,6,12,8,5,11,9,16,12,11,11.525,3.713,8.978,0.51,1.738,4.882,0.356,1.978,4.096,0.483,2.357,3.003,0.785,0.738,1.953,2.691,2.405,1.572,0.021,1.997,1.856,3.573,13.55,2.333,1.284,2.405,0.621,0.785,0.791,0.547,0.952,0.575,0.809,2.357,0.343,56.684,57.039,9.858,4.119,9.809,0.502,1.62,4.881,0.332,2.502,4.928,0.508,0.549,0.569,0.965,0.452,0.689,0.656,1.5,3.667,0.409,0.0,0.2,0.3,2.6,3.6,6.2,0.56,0.544,0.334,3.0,7.2,5.2,12.2,2.8,0.1,16.2,19.6
1478,74.5,185,77.0,40.0,9,9,11,5,8,4,5,8,5,10,11,8,16,5,10,9.755,3.634,8.78,0.485,1.245,4.293,0.29,2.391,4.489,0.533,1.242,2.586,0.48,0.511,1.148,1.659,1.584,0.926,0.073,2.39,1.635,-3.44,11.431,3.074,2.194,2.122,1.0,1.39,0.719,0.537,1.024,0.524,0.855,2.073,0.412,54.648,54.8,12.463,4.951,10.074,0.619,2.56,5.293,0.484,2.388,4.78,0.5,0.586,0.633,0.926,0.537,0.951,0.565,1.268,3.195,0.397,-2.0,-2.3,-4.3,-2.1,-6.6,-8.7,0.492,0.489,0.295,2.0,4.9,3.4,9.5,1.7,0.2,19.4,20.1
1479,74.5,195,77.0,40.0,9,10,12,5,9,4,5,8,6,11,12,9,16,6,10,9.617,3.357,8.049,0.487,1.119,3.476,0.322,2.238,4.571,0.49,1.786,3.002,0.595,0.477,1.451,1.928,1.738,1.12,0.235,2.214,1.763,4.0,9.915,3.095,1.927,2.499,1.168,1.739,0.672,0.382,0.668,0.572,0.691,2.167,0.319,49.981,50.178,9.238,3.856,8.715,0.53,1.522,4.286,0.355,2.332,4.431,0.526,0.284,0.452,0.628,0.595,0.998,0.596,1.452,2.977,0.488,-1.2,-0.4,-1.6,-0.7,-0.7,-1.5,0.513,0.432,0.373,2.2,6.7,4.4,10.9,2.2,0.9,19.1,20.6
1480,73.5,180,77.0,29.5,5,14,11,5,3,6,9,13,4,13,8,11,15,6,10,16.424,5.701,14.899,0.484,3.023,9.325,0.324,2.675,5.574,0.48,2.001,2.226,0.899,0.602,1.447,2.049,1.126,1.3,0.075,2.025,2.201,-12.724,15.04,2.799,1.45,2.15,0.751,1.074,0.699,0.649,1.499,0.433,1.274,3.0,0.425,54.22,53.568,9.301,3.849,8.6,0.541,1.601,4.374,0.366,2.25,4.223,0.533,0.601,0.625,0.962,0.599,0.874,0.685,1.051,2.725,0.386,-0.1,-0.4,-0.5,-2.1,1.6,-0.5,0.517,0.626,0.149,2.3,6.0,4.1,9.8,2.4,0.2,11.3,29.6
1481,72.0,185,74.0,25.0,6,9,7,7,9,5,11,17,6,12,12,8,14,9,11,7.199,2.399,6.049,0.438,0.5,1.727,0.29,1.901,4.325,0.44,1.9,2.925,0.65,1.176,1.874,3.05,2.399,1.201,0.023,2.773,2.149,-0.675,10.593,2.2,1.375,2.451,0.851,1.45,0.587,0.252,0.674,0.374,0.8,2.2,0.364,59.248,58.74,9.951,4.076,10.076,0.494,1.8,5.625,0.32,2.276,4.45,0.511,0.426,0.523,0.815,0.599,0.876,0.684,1.248,3.049,0.409,-2.2,0.3,-1.9,-2.9,-0.2,-3.0,0.491,0.286,0.484,4.2,6.4,5.3,11.8,2.0,0.1,27.4,15.2
1482,72.0,185,74.0,25.0,6,9,8,7,9,6,13,17,6,14,14,8,15,10,11,11.849,4.024,9.951,0.452,0.949,2.876,0.33,3.076,7.076,0.435,2.849,4.048,0.704,0.9,2.275,3.175,2.675,1.075,0.05,2.202,2.627,-9.303,9.474,3.999,1.75,3.126,1.526,2.551,0.598,0.475,1.35,0.352,1.076,3.174,0.339,61.195,61.079,9.748,4.225,9.847,0.495,1.299,4.576,0.284,2.926,5.275,0.555,0.849,0.95,0.894,0.65,1.074,0.605,1.426,3.25,0.439,-0.1,0.7,0.5,1.0,1.3,2.3,0.505,0.289,0.407,3.0,7.8,5.4,16.5,1.8,0.1,15.8,20.6
1483,70.5,160,74.0,34.0,9,12,11,7,8,4,6,16,10,9,9,10,18,6,11,16.575,5.875,13.576,0.519,2.35,6.875,0.342,3.525,6.698,0.526,2.474,3.624,0.683,0.701,1.848,2.549,2.649,1.5,0.0,1.876,2.026,-3.101,14.003,4.001,2.074,2.777,1.024,1.4,0.731,0.976,1.75,0.558,1.525,3.549,0.43,55.97,55.814,9.975,3.949,9.073,0.549,2.073,5.3,0.391,1.876,3.774,0.497,0.399,0.45,0.887,0.426,0.723,0.589,1.048,2.6,0.403,2.0,-0.3,1.7,3.9,2.4,6.2,0.546,0.506,0.267,2.5,7.3,4.8,16.8,2.7,0.0,11.0,27.2
1484,71.0,170,77.0,34.5,3,6,11,9,3,4,6,15,8,10,7,3,18,7,11,7.487,2.641,6.0,0.504,0.769,2.358,0.326,1.872,3.641,0.514,1.438,2.59,0.555,0.948,1.386,2.334,3.539,1.053,0.18,3.308,2.281,-2.129,10.252,2.359,1.947,2.359,0.924,1.101,0.839,0.257,0.488,0.527,0.693,2.052,0.338,57.691,57.448,11.946,4.795,11.41,0.523,2.356,6.694,0.352,2.435,4.717,0.516,0.589,0.64,0.92,0.513,0.821,0.625,1.333,3.253,0.41,-1.0,-1.0,-2.1,-3.6,-5.3,-8.9,0.524,0.393,0.432,3.5,5.2,4.3,18.8,1.8,0.6,31.7,16.0
1485,75.5,175,78.25,32.5,9,12,6,10,9,6,8,9,7,16,14,10,17,10,12,15.173,5.706,12.099,0.526,1.319,4.317,0.306,4.389,7.78,0.564,2.439,3.78,0.645,0.61,2.317,2.927,1.733,1.538,0.292,1.78,1.756,-7.097,10.12,5.559,2.122,2.807,1.755,2.367,0.741,1.023,1.708,0.599,1.611,3.707,0.435,50.799,50.598,10.245,4.195,9.462,0.541,1.853,4.976,0.372,2.34,4.488,0.521,0.392,0.439,0.893,0.731,1.194,0.612,1.22,2.855,0.427,1.2,-0.1,1.1,3.2,1.5,4.8,0.551,0.357,0.312,2.6,10.1,6.4,13.8,3.0,1.0,11.5,27.5
1486,70.5,170,75.0,26.0,7,13,6,9,7,5,5,7,7,5,8,9,16,8,10,7.129,2.359,6.308,0.453,1.0,3.05,0.328,1.36,3.255,0.418,1.41,1.873,0.753,0.411,1.257,1.668,0.77,0.564,0.051,1.77,1.437,-4.463,12.573,1.744,0.949,1.923,0.384,0.463,0.829,0.487,0.898,0.542,0.487,1.897,0.257,38.447,38.582,7.539,3.177,7.641,0.493,1.179,3.641,0.324,1.998,4.0,0.499,0.385,0.513,0.75,0.487,0.693,0.703,1.127,2.795,0.403,-2.4,-0.2,-2.6,-5.3,-3.3,-8.6,0.5,0.484,0.297,2.3,6.7,4.6,6.9,1.5,0.2,19.9,21.0
1487,70.5,170,75.0,26.0,7,13,6,9,8,6,6,7,7,5,8,10,16,9,10,11.704,4.058,10.237,0.46,1.293,4.237,0.305,2.764,6.0,0.461,2.294,3.087,0.743,0.559,1.796,2.355,1.03,0.441,0.029,1.765,2.264,-6.087,13.045,2.586,1.294,2.589,0.383,0.441,0.868,0.911,2.147,0.424,1.471,3.413,0.431,57.783,57.464,11.734,5.117,10.735,0.546,1.499,4.352,0.344,3.617,6.382,0.567,0.705,0.853,0.826,1.734,2.382,0.728,1.175,3.147,0.373,-1.6,-0.9,-2.5,-1.3,-4.3,-5.7,0.505,0.414,0.302,2.1,6.7,4.4,6.4,0.8,0.1,13.2,21.0
1488,74.5,170,75.0,30.0,8,12,10,5,5,2,6,11,7,9,9,9,14,12,11,14.074,4.897,12.309,0.481,2.052,6.587,0.312,2.844,5.717,0.497,2.23,2.667,0.836,0.539,1.177,1.716,1.615,0.743,0.052,2.717,2.129,-9.487,13.504,3.128,1.461,2.281,0.847,1.231,0.688,0.718,1.513,0.475,1.283,2.973,0.432,51.104,51.943,11.538,4.745,9.718,0.594,2.053,4.95,0.415,2.693,4.767,0.565,0.719,0.924,0.778,0.717,1.05,0.683,1.259,2.795,0.45,-0.5,-1.9,-2.4,-6.2,-8.1,-14.4,0.522,0.535,0.217,2.5,5.1,3.9,12.7,1.4,0.2,16.8,28.9
1489,74.5,175,75.0,30.0,9,14,11,5,6,2,7,11,8,11,10,12,15,14,11,10.444,3.417,7.301,0.565,1.419,4.024,0.353,2.0,3.279,0.61,2.187,2.628,0.832,0.674,1.465,2.139,1.558,0.932,0.093,1.395,1.417,4.488,12.201,2.558,1.465,1.767,0.814,1.092,0.745,0.465,0.813,0.572,0.721,1.373,0.525,40.594,40.358,7.676,3.165,6.838,0.561,1.347,3.328,0.405,1.812,3.511,0.516,0.28,0.416,0.673,0.487,0.698,0.698,1.047,2.396,0.437,0.9,-0.5,0.5,2.2,0.0,2.2,0.617,0.551,0.36,3.6,8.3,5.8,12.0,2.3,0.4,14.2,21.6
1490,75.5,185,81.25,28.5,9,6,9,7,11,9,7,13,11,8,8,6,14,11,11,12.335,4.308,11.311,0.462,1.834,6.333,0.29,2.476,4.978,0.497,1.881,3.546,0.53,0.856,1.788,2.644,3.572,1.547,0.167,2.05,2.404,1.379,13.427,3.333,2.501,3.119,1.024,1.358,0.754,0.643,1.262,0.51,0.811,2.357,0.344,62.08,61.811,11.239,4.571,10.119,0.555,2.096,5.785,0.362,2.477,4.333,0.572,0.594,0.834,0.712,0.5,0.834,0.6,1.379,2.665,0.517,0.9,-0.6,0.4,5.0,1.7,6.7,0.479,0.56,0.314,2.7,6.8,4.5,17.8,2.5,0.5,13.7,21.2
1491,75.5,200,75.0,34.0,10,10,9,7,6,6,6,6,8,10,10,10,14,9,11,7.0,2.404,5.834,0.498,1.0,2.833,0.353,1.405,2.999,0.468,1.19,1.811,0.657,0.476,1.024,1.5,0.904,1.143,0.071,1.047,1.384,5.787,13.378,1.525,0.835,1.286,0.31,0.475,0.653,0.453,0.785,0.577,0.643,1.737,0.37,33.833,33.897,5.905,2.525,5.402,0.547,0.857,2.524,0.34,1.665,2.881,0.578,0.405,0.429,0.944,0.476,0.881,0.54,0.785,1.572,0.499,-1.0,-0.3,-1.3,2.2,5.4,7.6,0.528,0.486,0.31,3.0,6.7,4.8,8.0,3.4,0.4,13.6,20.3
1492,69.5,175,74.0,31.0,9,10,12,13,5,4,10,18,7,14,6,8,14,11,11,12.875,4.526,9.575,0.577,2.0,4.875,0.41,2.525,4.7,0.537,1.825,2.623,0.696,0.675,1.375,2.05,2.45,0.825,0.051,2.25,2.326,-5.749,13.993,2.85,2.301,2.276,0.799,0.975,0.819,0.625,1.026,0.609,1.1,2.7,0.407,57.572,57.84,9.45,3.925,9.324,0.507,1.598,4.624,0.346,2.326,4.699,0.495,0.774,0.849,0.912,0.449,0.699,0.642,1.101,3.149,0.35,0.3,-0.1,0.2,-0.6,-0.3,-0.9,0.6,0.509,0.274,2.5,5.1,3.8,14.1,1.4,0.1,17.3,20.3
1493,73.5,155,79.0,32.0,8,15,11,12,6,4,14,16,9,7,5,13,10,12,12,19.135,6.433,16.271,0.519,4.027,11.189,0.36,2.405,5.082,0.473,2.242,2.891,0.776,0.621,2.271,2.892,2.727,1.161,0.081,2.891,1.784,-0.784,17.546,2.703,1.729,2.46,0.649,0.837,0.775,0.701,1.648,0.425,1.054,2.594,0.406,65.587,65.533,9.622,3.917,10.351,0.465,1.784,5.566,0.321,2.133,4.782,0.446,0.432,0.487,0.887,0.567,0.917,0.618,1.134,3.377,0.336,0.9,1.0,1.9,-1.2,1.3,0.1,0.545,0.688,0.178,2.0,7.5,4.7,14.8,1.8,0.2,14.1,27.9
