,height,weight,wingspan,vertical,IS,OS,Rng,Fin,Reb,IDef,PDef,IQ,Pass,Hnd,Drv,Str,Spd,Sta,POT,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,O_Poss,O_PTS,O_FG_M,O_FG_A,O_eFG_P,O_3P_M,O_3P_A,O_3P_P,O_2P_M,O_2P_A,O_2P_P,O_F_M,O_F_A,O_F_P,O_IS_M,O_IS_A,O_IS_P,O_MR_M,O_MR_A,O_MR_P,OBPM,DBPM,BPM,TS,_3PAr,FTr,ORB_P,DRB_P,TRB_P,AST_P,STL_P,BLK_P,TO_P,USG_P
5080,76.5,210,82.0,27.0,10,11,8,10,4,11,8,10,14,13,15,9,5,17,11,9.072,3.125,7.126,0.516,1.1,3.374,0.326,2.026,3.752,0.54,1.725,2.475,0.697,0.525,1.349,1.874,4.551,0.375,0.2,4.851,3.049,-8.451,13.4,2.449,1.276,1.976,0.6,0.85,0.706,0.624,1.026,0.608,0.801,1.876,0.427,63.8,63.912,13.424,5.674,11.901,0.564,2.074,5.75,0.361,3.6,6.151,0.585,1.375,1.576,0.872,0.326,0.65,0.502,1.9,3.924,0.484,-2.2,-1.5,-3.7,0.552,0.473,0.347,1.8,4.4,3.1,23.3,0.6,0.5,37.1,18.3
5081,79.5,225,82.0,29.0,8,7,6,7,8,4,8,4,4,10,8,6,9,7,11,4.5,1.791,4.053,0.461,0.157,0.315,0.498,1.634,3.739,0.437,0.764,1.211,0.631,0.895,3.054,3.949,0.158,0.526,0.555,1.026,1.316,-4.447,4.801,3.158,0.0,1.001,0.105,0.13,0.808,1.472,3.027,0.486,0.053,0.577,0.092,27.03,26.833,6.579,3.185,5.315,0.619,0.21,0.447,0.47,2.975,4.868,0.611,0.21,0.368,0.571,2.473,3.973,0.622,0.288,0.526,0.548,-2.4,-2.3,-4.7,0.491,0.078,0.299,7.0,23.5,15.3,2.1,1.9,3.2,18.3,18.5
5082,79.5,205,83.0,30.0,10,8,9,10,11,8,8,10,10,9,6,7,16,7,13,7.122,2.926,5.342,0.566,0.194,0.61,0.318,2.732,4.733,0.577,1.072,2.047,0.524,1.342,3.536,4.878,1.001,1.001,0.585,1.245,2.099,-2.78,5.17,4.926,0.513,1.878,0.22,0.267,0.824,2.244,3.975,0.565,0.269,0.489,0.55,40.842,40.944,6.585,3.144,6.293,0.523,0.293,0.733,0.4,2.853,5.561,0.513,0.341,0.635,0.537,2.294,4.538,0.506,0.22,0.39,0.564,-0.1,-0.9,-1.0,0.57,0.114,0.383,6.9,20.1,13.2,7.7,2.4,2.6,16.6,16.4
5083,79.0,210,83.0,30.0,7,10,7,10,10,7,4,8,8,8,11,8,12,7,10,7.472,2.947,5.762,0.537,0.29,0.658,0.441,2.659,5.105,0.521,1.291,1.788,0.722,2.079,4.368,6.447,0.421,0.658,0.184,1.026,1.974,0.238,5.191,4.316,0.367,1.79,0.131,0.185,0.708,2.026,3.842,0.527,0.501,1.08,0.464,43.665,43.647,9.238,4.394,7.577,0.609,0.447,0.922,0.485,3.947,6.656,0.593,0.289,0.395,0.732,3.159,5.446,0.58,0.5,0.817,0.612,0.1,-2.1,-2.0,0.57,0.114,0.31,10.2,22.7,16.3,3.0,1.5,0.8,13.5,15.5
5084,72.0,175,75.25,32.5,11,15,17,14,9,8,12,15,6,17,14,14,14,10,14,18.251,6.25,12.592,0.612,2.911,7.251,0.401,3.34,5.341,0.625,2.841,3.272,0.868,0.704,1.979,2.683,2.023,1.022,0.159,1.841,1.885,9.023,13.935,4.093,2.023,2.523,1.434,1.842,0.779,0.613,1.044,0.587,1.296,2.453,0.528,57.309,57.449,10.999,4.409,10.635,0.517,2.183,6.227,0.351,2.228,4.409,0.505,0.773,0.978,0.79,0.455,0.842,0.54,0.998,2.59,0.385,1.5,-0.2,1.4,0.65,0.576,0.26,2.8,7.2,5.1,11.4,1.8,0.5,11.6,25.0
5085,81.5,235,88.25,26.5,12,10,9,5,8,5,4,12,7,4,10,9,6,9,10,11.874,4.749,9.376,0.533,0.5,1.549,0.323,4.249,7.826,0.543,1.875,2.649,0.708,1.75,5.025,6.775,0.75,0.599,0.674,1.551,2.225,-15.15,6.338,7.201,0.224,2.576,0.099,0.099,1.0,3.499,6.125,0.571,0.648,1.6,0.405,56.446,56.705,11.202,5.225,9.699,0.577,0.748,1.674,0.447,4.475,8.025,0.558,0.7,1.025,0.683,3.3,5.699,0.579,0.474,1.302,0.364,0.4,0.3,0.7,0.563,0.165,0.283,6.7,20.0,13.2,5.1,1.1,1.9,12.8,19.4
5086,78.0,220,84.0,30.5,1,7,9,1,6,7,7,7,3,5,5,7,4,8,6,3.973,1.591,4.154,0.439,0.463,1.565,0.296,1.128,2.589,0.436,0.332,0.591,0.562,1.309,5.128,6.437,0.513,0.36,0.489,1.873,2.897,-26.488,11.881,1.436,0.0,1.307,0.052,0.077,0.675,0.666,1.615,0.412,0.412,0.898,0.459,57.635,56.927,13.025,6.385,10.41,0.626,0.256,0.667,0.384,6.129,9.743,0.629,0.666,0.924,0.721,5.23,8.359,0.626,0.229,0.461,0.497,-4.2,-3.1,-7.3,0.45,0.377,0.142,4.6,20.2,11.9,3.2,0.6,1.3,29.8,10.0
5087,75.5,210,75.0,30.5,8,12,9,10,11,10,13,16,9,14,14,11,5,10,12,6.8,2.257,5.627,0.505,1.172,2.97,0.395,1.086,2.657,0.409,1.114,1.457,0.765,0.944,2.998,3.942,1.029,0.543,0.114,1.369,1.6,4.8,14.667,1.371,1.315,1.344,0.085,0.142,0.599,0.601,1.285,0.468,0.399,1.228,0.325,50.515,50.67,7.828,3.343,7.799,0.502,1.144,3.343,0.342,2.2,4.457,0.494,0.256,0.287,0.892,0.628,1.256,0.5,1.314,2.916,0.451,-0.8,0.1,-0.7,0.542,0.528,0.259,4.4,13.1,8.9,5.9,1.1,0.4,17.9,13.6
5088,76.0,185,79.0,29.5,7,12,14,9,8,6,14,15,8,9,4,10,14,13,12,5.835,2.208,4.001,0.555,0.022,0.07,0.314,2.186,3.931,0.556,1.396,1.931,0.723,0.743,1.001,1.744,2.513,1.21,0.163,1.954,1.092,4.026,7.216,2.094,1.581,1.582,0.559,0.583,0.959,0.488,0.905,0.539,1.139,2.443,0.466,33.796,33.623,4.699,1.884,4.536,0.518,0.932,2.767,0.337,0.955,1.767,0.54,0.257,0.371,0.693,0.069,0.116,0.595,0.627,1.281,0.489,-0.1,0.8,0.7,0.601,0.017,0.483,4.6,6.5,5.6,21.7,3.6,0.9,28.7,17.9
5089,79.0,205,84.25,29.0,12,7,13,4,11,6,9,19,8,7,7,6,14,7,11,7.166,2.595,6.237,0.51,1.166,3.284,0.355,1.428,2.953,0.484,0.809,1.501,0.539,0.643,1.999,2.642,1.833,0.526,0.167,1.737,1.476,-1.453,11.162,2.192,0.952,1.238,0.356,0.499,0.713,0.737,1.477,0.499,0.333,0.977,0.341,40.126,40.13,7.905,3.239,6.88,0.575,1.43,3.429,0.417,1.81,3.451,0.524,0.285,0.429,0.664,0.693,1.022,0.678,0.833,2.0,0.416,-0.8,-1.6,-2.4,0.519,0.527,0.241,3.5,10.7,7.2,13.8,1.3,0.8,20.1,19.3
5090,77.0,215,80.0,32.5,9,14,7,11,7,5,10,13,5,10,6,13,5,6,12,6.756,2.584,5.39,0.545,0.707,2.22,0.318,1.876,3.171,0.592,0.878,1.049,0.837,0.512,2.0,2.512,0.122,0.294,0.17,0.634,0.806,2.929,10.959,2.537,0.244,1.074,0.05,0.05,1.0,1.22,1.804,0.676,0.61,1.318,0.463,24.832,24.992,4.072,1.659,3.732,0.546,0.757,1.706,0.444,0.902,2.022,0.446,0.098,0.218,0.45,0.294,0.682,0.431,0.512,1.121,0.457,0.8,0.6,1.4,0.577,0.412,0.195,4.4,17.1,10.8,1.9,1.2,1.2,9.8,23.2
5091,81.0,230,87.0,30.0,11,7,9,9,13,10,10,12,8,9,9,7,7,9,11,11.412,4.719,9.463,0.508,0.18,0.589,0.306,4.538,8.87,0.512,1.796,3.155,0.569,2.513,8.104,10.617,0.641,0.514,1.717,1.539,2.949,-6.384,5.728,8.0,0.052,2.539,0.024,0.077,0.312,3.973,7.513,0.529,0.537,1.282,0.419,56.716,56.994,8.537,4.206,9.13,0.468,0.128,0.439,0.292,4.077,8.693,0.469,0.412,0.897,0.459,3.539,7.565,0.468,0.129,0.231,0.558,0.0,2.0,2.0,0.526,0.062,0.333,9.2,29.3,19.3,3.9,0.9,5.2,12.4,19.5
5092,80.0,235,85.25,35.0,13,9,11,9,6,8,6,15,10,10,6,8,12,8,12,6.292,2.511,5.024,0.509,0.097,0.633,0.153,2.416,4.391,0.55,1.172,1.925,0.609,0.586,2.926,3.512,0.366,0.39,0.488,0.684,1.416,-3.441,4.183,4.489,0.0,1.78,0.0,0.024,0.0,2.246,3.926,0.572,0.171,0.438,0.39,28.141,28.239,4.438,2.123,4.145,0.536,0.194,0.488,0.398,1.927,3.66,0.527,0.072,0.194,0.371,1.634,2.95,0.554,0.22,0.512,0.43,0.5,2.0,2.5,0.536,0.126,0.383,4.9,20.9,13.5,4.4,1.4,3.2,10.4,21.3
5093,79.5,215,81.25,27.0,11,10,12,12,5,9,14,13,7,9,7,9,16,6,10,7.448,2.579,5.447,0.529,0.606,2.447,0.248,1.973,2.999,0.658,1.685,2.263,0.745,0.447,1.264,1.711,1.869,1.341,0.13,1.499,1.054,6.288,7.336,2.897,2.394,1.87,0.948,1.024,0.926,0.5,0.789,0.634,0.527,1.185,0.445,42.027,41.92,6.239,2.55,6.157,0.506,1.131,3.288,0.344,1.421,2.868,0.495,0.237,0.288,0.823,0.474,0.762,0.622,0.711,1.815,0.392,-0.7,0.7,0.0,0.578,0.449,0.415,2.4,6.7,4.6,12.5,3.2,0.6,18.9,17.2
5094,77.0,195,81.0,27.5,11,8,13,13,11,5,10,8,9,14,15,7,15,5,12,9.648,3.651,8.75,0.47,0.924,3.6,0.257,2.724,5.151,0.529,1.424,2.276,0.626,0.901,2.725,3.626,0.775,0.574,0.051,1.45,2.1,-13.025,10.315,3.599,1.099,2.076,0.751,1.075,0.699,1.051,2.101,0.5,0.925,1.975,0.468,47.086,46.846,9.251,3.9,7.201,0.642,1.451,3.051,0.476,2.45,4.15,0.59,0.574,0.675,0.85,0.626,0.975,0.642,1.249,2.5,0.5,-0.7,-1.8,-2.5,0.495,0.411,0.26,4.1,13.0,8.4,6.2,1.2,0.2,12.9,21.8
5095,82.5,255,88.0,25.5,14,11,5,7,12,7,10,12,6,8,7,10,8,10,11,9.026,3.572,6.572,0.544,0.0,0.046,0.0,3.572,6.526,0.547,1.881,2.643,0.712,1.024,5.024,6.048,0.595,0.834,1.167,1.501,2.549,-1.118,2.41,7.0,0.0,2.19,0.048,0.096,0.5,3.429,6.167,0.556,0.071,0.261,0.272,45.299,45.469,8.191,4.024,7.833,0.523,0.143,0.476,0.3,3.881,7.359,0.527,0.263,0.477,0.551,3.333,6.334,0.526,0.285,0.549,0.519,-0.5,-0.3,-0.9,0.583,0.007,0.402,5.1,24.6,14.9,4.4,1.8,4.6,16.3,18.5
5096,76.5,235,83.0,31.5,9,14,6,14,5,7,7,6,14,13,11,11,14,6,11,10.732,3.78,8.367,0.522,1.172,3.049,0.384,2.61,5.317,0.491,2.0,2.902,0.689,0.539,1.144,1.683,4.389,0.634,0.194,3.732,2.439,1.292,12.097,3.316,3.122,2.487,1.195,1.853,0.645,0.463,0.659,0.703,0.951,2.805,0.339,51.823,52.004,12.267,4.976,10.803,0.568,2.316,6.195,0.374,2.66,4.61,0.577,0.706,0.829,0.852,0.34,0.61,0.557,1.61,3.171,0.508,0.1,-2.0,-2.0,0.556,0.364,0.347,2.4,4.7,3.6,26.4,1.2,0.7,27.9,23.2
5097,74.5,185,80.0,32.0,10,8,6,7,10,7,5,6,9,6,13,7,14,11,10,4.588,1.649,4.176,0.451,0.471,1.381,0.341,1.177,2.793,0.421,0.824,1.472,0.56,0.647,1.382,2.029,1.177,0.294,0.088,1.971,1.883,-4.825,11.413,1.589,0.443,0.97,0.354,0.647,0.547,0.442,0.765,0.578,0.381,1.382,0.276,33.755,34.032,7.44,3.029,6.999,0.532,1.384,3.325,0.416,1.648,3.676,0.448,0.647,0.795,0.814,0.324,0.737,0.44,0.676,2.148,0.315,-3.6,-0.6,-4.2,0.476,0.331,0.352,4.0,8.6,6.3,11.4,0.9,0.4,29.0,17.9
5098,71.0,170,72.0,28.0,11,11,10,6,5,3,12,12,7,6,7,9,11,12,11,11.677,4.225,11.525,0.437,1.625,5.773,0.281,2.6,5.751,0.452,1.598,2.25,0.71,0.851,1.974,2.825,0.8,0.578,0.0,1.975,1.926,-18.1,13.507,2.901,0.725,2.001,0.175,0.223,0.785,1.277,2.852,0.448,1.15,2.675,0.43,56.742,57.042,8.847,3.798,7.775,0.569,1.251,3.126,0.4,2.549,4.651,0.548,0.374,0.449,0.833,1.126,1.5,0.751,1.05,2.699,0.389,-1.6,-1.7,-3.3,0.467,0.501,0.195,3.2,7.5,5.3,5.7,1.0,0.0,13.6,23.1
5099,76.0,215,80.0,34.0,9,9,5,12,9,9,10,13,16,9,10,8,16,14,11,8.316,3.054,6.527,0.518,0.659,1.551,0.425,2.393,4.976,0.481,1.552,2.29,0.678,0.867,2.291,3.158,6.658,1.975,0.263,4.287,1.975,2.684,10.133,2.368,2.473,2.001,0.605,0.869,0.696,0.579,0.894,0.648,1.211,3.208,0.377,58.826,58.81,7.921,3.289,9.737,0.407,1.344,4.815,0.279,1.948,4.921,0.396,0.685,0.921,0.744,0.237,0.631,0.376,1.026,3.367,0.305,0.3,2.1,2.4,0.552,0.238,0.351,3.2,8.2,5.7,35.0,3.4,0.9,36.3,17.8
5100,82.5,235,88.0,31.0,14,13,10,10,11,13,5,16,7,9,11,16,8,9,12,16.977,6.707,12.731,0.536,0.244,0.854,0.286,6.463,11.879,0.544,3.317,4.511,0.735,1.706,6.074,7.78,0.294,1.12,1.66,1.22,2.732,2.244,3.612,12.438,0.097,3.829,0.0,0.022,0.0,6.196,11.315,0.548,0.244,0.536,0.455,52.944,53.207,10.025,4.951,9.927,0.505,0.121,0.269,0.45,4.827,9.659,0.5,0.512,0.805,0.636,3.805,8.0,0.476,0.513,0.856,0.599,2.4,-0.2,2.2,0.577,0.067,0.354,7.4,26.4,16.9,2.1,2.1,5.7,7.7,27.3
5101,83.5,265,87.0,35.5,9,7,3,8,3,9,6,16,5,4,2,10,11,8,11,6.879,2.707,4.073,0.668,0.024,0.17,0.141,2.683,3.902,0.688,1.441,2.61,0.552,1.414,4.61,6.024,0.683,1.121,1.753,1.123,1.975,1.756,2.553,5.269,0.05,2.221,0.0,0.0,,2.634,3.78,0.697,0.049,0.122,0.402,47.007,46.96,5.826,2.878,7.293,0.4,0.073,0.342,0.213,2.805,6.95,0.404,0.292,0.757,0.386,2.439,5.826,0.419,0.073,0.365,0.2,0.3,1.4,1.6,0.659,0.042,0.641,6.4,20.4,13.5,4.5,2.4,6.2,17.7,12.3
5102,79.0,210,85.0,33.0,7,7,13,12,13,6,7,9,13,8,5,5,11,7,10,5.693,2.223,4.639,0.512,0.305,0.832,0.367,1.918,3.807,0.504,0.944,1.776,0.532,1.667,5.75,7.417,1.111,0.333,1.028,1.779,2.306,-5.61,7.256,3.276,0.055,1.722,0.055,0.083,0.663,1.585,2.917,0.543,0.277,0.807,0.343,43.87,44.115,7.612,3.752,7.361,0.517,0.111,0.444,0.25,3.64,6.917,0.526,0.333,0.583,0.571,2.805,5.527,0.508,0.501,0.807,0.621,-1.9,0.6,-1.3,0.525,0.179,0.383,8.1,28.0,18.1,8.3,0.8,4.0,24.7,14.6
5103,80.0,230,85.25,34.5,6,7,10,4,8,7,8,10,11,10,10,7,10,6,10,6.499,2.341,4.909,0.488,0.113,0.364,0.31,2.225,4.544,0.49,1.704,2.637,0.646,1.796,5.885,7.681,1.25,0.475,1.615,1.09,2.817,1.637,4.098,4.135,0.047,2.452,0.091,0.137,0.664,1.977,3.953,0.5,0.158,0.455,0.347,49.767,49.854,9.318,4.612,9.614,0.485,0.093,0.365,0.255,4.523,9.249,0.489,0.364,0.795,0.458,3.955,7.818,0.506,0.205,0.634,0.323,-0.2,0.1,-0.1,0.535,0.074,0.537,7.4,26.1,16.4,7.2,1.0,5.4,15.2,12.7
5104,74.5,195,77.0,29.5,6,13,9,12,6,6,11,5,7,4,9,9,11,5,11,10.487,3.802,9.657,0.482,1.715,5.086,0.337,2.087,4.571,0.457,1.171,1.801,0.65,0.426,0.945,1.371,1.086,0.485,0.142,1.743,1.6,-8.971,14.499,2.286,1.315,1.628,0.658,0.829,0.794,0.487,1.115,0.437,0.942,2.629,0.358,46.132,45.869,6.885,2.771,7.2,0.478,1.344,3.657,0.368,1.429,3.543,0.403,0.285,0.399,0.714,0.4,0.799,0.501,0.744,2.343,0.318,-1.5,0.4,-1.1,0.502,0.527,0.186,2.0,4.5,3.2,9.0,1.0,0.5,14.3,23.6
5105,71.5,175,74.0,30.0,5,12,12,8,2,3,10,11,5,7,5,11,8,10,9,5.388,1.95,4.122,0.583,0.903,2.318,0.39,1.049,1.803,0.582,0.587,0.805,0.729,0.194,0.733,0.927,0.416,0.341,0.074,0.805,0.95,-0.927,15.637,0.828,0.414,0.78,0.022,0.022,1.0,0.391,0.683,0.572,0.635,1.097,0.579,28.61,28.835,5.537,2.294,4.855,0.57,0.951,2.293,0.415,1.342,2.56,0.524,0.292,0.315,0.927,0.293,0.61,0.48,0.756,1.633,0.463,-0.4,-2.7,-3.1,0.602,0.562,0.195,1.4,5.3,3.4,4.5,1.2,0.5,15.2,16.4
5106,83.0,220,86.0,31.5,14,14,7,8,9,18,10,10,8,8,7,17,7,8,11,16.144,6.38,10.407,0.613,0.0,0.0,,6.38,10.407,0.613,3.381,4.785,0.707,2.048,6.715,8.763,0.524,1.929,1.548,1.332,2.976,8.929,3.029,12.286,0.095,3.333,0.071,0.095,0.747,6.049,9.834,0.615,0.238,0.476,0.5,61.088,61.232,5.881,2.833,7.335,0.401,0.215,0.569,0.378,2.619,6.762,0.387,0.19,0.478,0.397,1.929,5.355,0.36,0.5,0.929,0.538,2.1,2.4,4.6,0.645,0.0,0.46,7.6,25.4,16.4,2.7,3.2,4.9,9.6,20.5
5107,81.5,230,83.0,27.0,8,8,10,9,10,11,7,5,5,12,7,8,14,12,11,6.023,2.194,4.392,0.525,0.22,0.341,0.645,1.977,4.049,0.488,1.415,2.145,0.66,1.829,5.17,6.999,0.317,0.78,0.952,1.512,1.705,4.657,4.923,3.562,0.122,1.805,0.146,0.22,0.664,1.633,3.292,0.496,0.195,0.537,0.363,41.691,42.007,5.461,2.56,6.291,0.434,0.341,0.781,0.437,2.22,5.51,0.403,0.146,0.293,0.498,1.805,4.586,0.394,0.268,0.633,0.423,-1.5,2.0,0.4,0.564,0.078,0.488,9.4,25.2,17.5,2.3,1.9,4.4,22.1,14.6
5108,83.0,250,87.0,32.5,9,6,5,5,12,6,5,11,3,2,8,7,8,8,10,6.093,2.556,4.072,0.636,0.069,0.115,0.6,2.488,3.952,0.63,0.906,1.419,0.638,1.466,3.465,4.931,0.162,0.652,0.722,1.466,2.023,2.28,3.26,4.745,0.048,1.604,0.021,0.048,0.438,2.349,3.535,0.664,0.116,0.373,0.311,31.009,31.423,4.651,2.256,4.535,0.513,0.14,0.35,0.4,2.115,4.185,0.505,0.093,0.256,0.363,1.768,3.509,0.504,0.257,0.419,0.613,-0.8,0.4,-0.4,0.649,0.028,0.348,12.3,25.1,19.2,1.7,2.1,4.6,23.8,18.1
5109,79.5,260,87.0,25.5,15,12,8,11,13,6,10,6,7,5,9,12,5,13,11,9.928,4.146,7.39,0.584,0.341,0.585,0.583,3.805,6.804,0.559,1.293,1.611,0.803,1.024,5.609,6.633,0.341,0.243,0.293,1.121,2.22,0.881,4.963,6.927,0.0,1.582,0.0,0.0,,3.464,5.878,0.589,0.34,0.928,0.366,39.889,39.895,7.293,3.585,6.341,0.575,0.122,0.366,0.333,3.465,5.976,0.58,0.267,0.341,0.783,2.902,4.953,0.586,0.294,0.682,0.431,0.7,0.3,1.0,0.613,0.079,0.218,5.9,31.1,18.8,2.8,0.6,1.4,12.2,20.9
5110,81.0,205,84.0,27.5,15,12,9,5,6,13,6,7,11,4,5,15,8,8,11,13.21,5.419,10.162,0.546,0.255,0.885,0.288,5.164,9.279,0.557,2.116,3.047,0.694,1.047,4.861,5.908,0.651,1.488,0.72,1.256,2.346,5.419,6.338,8.511,0.0,2.21,0.0,0.021,0.0,4.257,7.418,0.574,0.907,1.837,0.494,51.625,51.862,8.371,3.977,7.07,0.592,0.42,0.745,0.564,3.556,6.326,0.562,0.277,0.396,0.699,2.769,5.117,0.541,0.511,0.813,0.629,0.8,-1.1,-0.3,0.574,0.087,0.3,4.6,19.6,12.4,4.3,2.9,2.6,9.8,22.2
5111,74.5,175,79.25,25.5,5,7,11,8,7,2,12,5,13,12,6,5,13,9,11,7.047,2.38,5.213,0.534,0.81,2.785,0.291,1.571,2.428,0.647,1.477,1.928,0.766,0.832,1.573,2.405,3.451,0.595,0.0,2.403,1.452,4.522,11.063,2.191,1.857,1.689,0.784,0.954,0.822,0.31,0.476,0.651,0.476,1.001,0.476,49.455,48.842,7.812,3.237,7.858,0.497,1.333,3.929,0.339,1.905,3.928,0.485,0.428,0.498,0.859,0.618,0.834,0.741,0.857,2.595,0.33,-0.6,0.6,-0.1,0.581,0.534,0.37,3.6,6.9,5.2,19.7,1.2,0.0,28.4,15.2
5112,78.0,225,82.25,32.0,9,15,13,8,13,7,12,9,13,9,8,16,9,7,12,9.487,3.282,8.77,0.458,1.464,5.0,0.293,1.819,3.768,0.483,1.463,1.797,0.814,0.82,4.205,5.025,0.899,0.437,0.231,1.743,2.205,-9.947,15.027,2.205,0.819,1.436,0.051,0.076,0.671,1.051,2.102,0.5,0.719,1.59,0.452,52.493,52.513,9.127,3.948,8.331,0.548,1.23,3.382,0.364,2.718,4.948,0.549,0.256,0.436,0.587,1.666,2.589,0.643,0.795,1.922,0.414,-1.4,0.4,-1.0,0.496,0.57,0.205,3.5,17.9,10.7,5.9,0.8,0.8,15.4,19.7
5113,80.0,240,81.0,29.5,8,14,11,12,12,6,6,16,10,10,8,16,13,14,12,12.877,4.724,9.499,0.554,1.076,3.075,0.35,3.649,6.426,0.568,2.351,2.877,0.817,1.75,8.099,9.849,1.124,1.101,0.874,1.175,2.724,5.449,9.46,5.3,0.051,2.524,0.05,0.099,0.505,2.601,4.273,0.609,1.001,2.051,0.488,59.341,59.321,10.051,4.874,10.125,0.496,0.298,0.949,0.314,4.574,9.174,0.499,0.275,0.576,0.477,3.899,7.476,0.522,0.399,1.127,0.354,1.3,1.2,2.5,0.598,0.324,0.303,6.7,28.8,18.1,6.3,1.9,2.6,9.8,18.2
5114,73.5,180,78.25,26.5,7,14,7,7,8,3,7,8,10,4,7,12,15,6,10,14.36,5.026,13.283,0.477,2.614,7.95,0.329,2.411,5.333,0.452,1.692,1.975,0.857,0.949,2.487,3.436,1.0,0.642,0.024,1.795,2.129,-5.873,15.676,2.205,1.078,1.897,0.283,0.54,0.524,0.819,1.615,0.507,1.308,3.181,0.411,55.995,55.663,11.255,4.795,10.204,0.552,1.668,4.589,0.363,3.128,5.615,0.557,0.513,0.615,0.834,1.052,1.666,0.631,1.562,3.334,0.469,-0.2,-1.7,-1.9,0.507,0.599,0.149,3.5,9.5,6.5,6.6,1.2,0.1,11.3,25.6
5115,83.0,255,87.0,29.5,9,14,7,7,12,15,11,14,9,8,6,15,8,10,11,15.172,5.853,10.462,0.568,0.17,0.534,0.318,5.682,9.926,0.572,3.293,4.585,0.718,2.463,7.366,9.829,0.707,1.366,1.975,1.464,3.244,-3.075,3.938,10.683,0.0,3.658,0.023,0.023,1.0,5.317,8.927,0.596,0.341,0.978,0.349,56.786,56.99,7.244,3.609,8.977,0.403,0.022,0.292,0.075,3.586,8.683,0.413,0.243,0.61,0.398,3.147,7.608,0.414,0.196,0.463,0.423,2.1,2.5,4.7,0.608,0.051,0.438,9.5,26.8,18.4,4.8,2.4,6.1,10.5,22.2
5116,83.0,280,88.25,29.5,12,10,11,7,9,5,7,16,5,7,7,12,9,9,11,9.118,3.617,6.453,0.568,0.096,0.526,0.183,3.524,5.929,0.594,1.785,2.692,0.663,2.046,6.001,8.047,0.786,0.714,1.071,1.55,2.786,5.453,4.758,6.19,0.049,2.498,0.022,0.022,1.0,3.071,5.074,0.605,0.43,0.833,0.516,52.324,52.154,9.784,4.833,9.334,0.524,0.118,0.285,0.414,4.716,9.044,0.521,0.189,0.308,0.614,4.384,8.427,0.52,0.143,0.31,0.461,0.0,-0.3,-0.3,0.597,0.082,0.417,9.0,25.4,17.3,4.5,1.4,3.8,16.9,15.8
5117,81.0,225,85.25,29.5,8,0,9,6,10,2,7,5,8,2,1,1,6,6,7,3.443,1.4,2.844,0.496,0.021,0.065,0.323,1.378,2.775,0.497,0.622,0.978,0.636,0.868,3.598,4.466,0.199,0.09,0.223,0.932,1.044,2.378,3.402,2.71,0.0,1.046,0.021,0.044,0.477,1.332,2.69,0.495,0.021,0.045,0.467,28.149,28.139,4.711,2.331,4.823,0.488,0.045,0.399,0.113,2.29,4.422,0.518,0.221,0.356,0.621,1.978,3.736,0.529,0.09,0.334,0.269,-2.4,0.9,-1.6,0.526,0.023,0.344,7.1,24.4,16.5,2.0,0.3,1.5,22.2,13.4
5118,77.5,210,84.0,31.0,10,5,10,12,12,12,11,7,6,12,9,4,12,15,12,5.683,2.237,4.656,0.52,0.368,1.183,0.311,1.868,3.474,0.538,0.841,1.449,0.58,0.974,3.368,4.342,0.315,0.711,0.079,1.027,1.395,-1.686,8.81,3.156,0.396,1.419,0.104,0.104,1.0,1.473,2.738,0.538,0.29,0.632,0.459,40.925,40.859,6.554,2.896,6.027,0.544,0.765,2.105,0.363,2.131,3.92,0.544,0.21,0.289,0.727,1.577,2.632,0.599,0.343,1.001,0.343,-1.0,0.8,-0.2,0.537,0.254,0.311,5.3,18.2,11.7,2.2,1.8,0.4,16.2,14.0
5119,77.0,195,81.25,27.5,7,12,11,7,10,6,6,8,11,12,8,11,9,12,11,10.448,3.738,9.291,0.487,1.579,4.815,0.328,2.158,4.474,0.482,1.394,2.001,0.697,1.184,3.369,4.553,0.894,0.316,0.105,0.843,1.604,-1.129,12.779,2.789,0.921,1.737,0.106,0.158,0.671,1.289,2.37,0.544,0.762,1.948,0.391,49.49,49.26,10.026,4.211,9.974,0.503,1.605,4.657,0.345,2.606,5.316,0.49,0.236,0.343,0.688,0.58,1.131,0.513,1.79,3.841,0.466,0.9,-0.2,0.7,0.514,0.518,0.215,4.9,14.0,9.4,5.9,0.6,0.4,7.7,19.7
5120,80.0,215,84.0,34.5,4,14,13,10,3,10,8,12,10,5,10,10,14,13,12,17.756,6.368,14.121,0.577,3.562,8.902,0.4,2.805,5.22,0.537,1.463,1.732,0.845,0.78,1.83,2.61,3.561,1.269,0.146,3.341,2.22,-0.171,17.108,2.195,2.976,1.928,0.585,0.731,0.8,0.513,0.976,0.526,1.708,3.511,0.486,54.696,54.968,9.39,3.927,9.026,0.52,1.539,4.66,0.33,2.389,4.366,0.547,1.049,1.317,0.797,0.316,0.633,0.499,1.025,2.415,0.424,1.4,0.2,1.7,0.597,0.63,0.123,3.0,7.1,5.1,24.3,2.3,0.5,18.3,29.4
