,height,weight,wingspan,vertical,IS,OS,Rng,Fin,Reb,IDef,PDef,IQ,Pass,Hnd,Drv,Str,Spd,Sta,POT,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,O_Poss,O_PTS,O_FG_M,O_FG_A,O_eFG_P,O_3P_M,O_3P_A,O_3P_P,O_2P_M,O_2P_A,O_2P_P,O_F_M,O_F_A,O_F_P,O_IS_M,O_IS_A,O_IS_P,O_MR_M,O_MR_A,O_MR_P,OBPM,DBPM,BPM,OEPM,DEPM,EPM,TS,_3PAr,FTr,ORB_P,DRB_P,TRB_P,AST_P,STL_P,BLK_P,TO_P,USG_P
1595,78.0,230,85.0,28.0,7,14,7,12,7,10,10,13,7,5,10,11,12,12,12,13.443,5.045,10.21,0.573,1.603,4.091,0.392,3.442,6.117,0.563,1.744,2.49,0.7,0.93,4.814,5.744,0.976,1.884,0.582,1.233,2.281,6.489,11.525,4.37,1.28,1.954,0.208,0.279,0.746,1.953,3.234,0.604,1.257,2.604,0.483,62.706,62.008,8.698,3.907,9.117,0.477,0.885,2.978,0.297,3.024,6.141,0.492,0.278,0.466,0.597,1.79,3.443,0.52,0.955,2.232,0.428,1.0,1.5,2.5,5.6,6.8,12.4,0.595,0.401,0.244,3.3,17.2,10.2,4.7,3.0,1.8,9.8,18.1
1596,72.5,185,75.0,33.0,8,10,6,7,7,5,5,10,9,4,9,8,9,6,10,7.219,2.626,7.125,0.43,0.876,3.502,0.25,1.75,3.625,0.483,1.094,1.499,0.73,0.406,2.03,2.436,0.75,0.563,0.093,2.062,1.437,-11.126,12.264,2.062,0.438,1.687,0.093,0.155,0.6,0.937,1.719,0.545,0.719,1.752,0.41,42.558,42.924,7.937,3.312,6.72,0.59,1.312,2.906,0.451,2.0,3.813,0.525,0.375,0.438,0.856,0.687,1.22,0.563,0.937,2.155,0.435,-3.3,-1.7,-5.0,-12.4,-9.4,-21.8,0.464,0.492,0.21,2.2,10.0,6.3,6.8,1.3,0.4,20.9,21.3
1597,76.5,200,79.0,26.0,10,9,8,11,12,4,7,13,8,12,6,9,6,12,11,2.25,0.773,1.953,0.454,0.226,0.863,0.262,0.544,1.089,0.5,0.477,0.726,0.657,0.409,1.479,1.888,0.567,0.249,0.0,0.615,0.863,4.522,11.012,0.682,0.41,0.636,0.136,0.159,0.855,0.204,0.317,0.644,0.204,0.612,0.333,28.245,28.352,5.705,2.385,4.75,0.6,0.931,2.228,0.418,1.455,2.524,0.576,0.159,0.205,0.776,0.523,0.68,0.769,0.773,1.635,0.473,-1.6,-1.8,-3.4,1.4,-7.2,-5.8,0.495,0.442,0.372,3.5,11.1,7.5,4.9,0.9,0.0,21.3,9.2
1598,79.5,220,86.0,29.5,9,11,10,8,5,10,9,8,5,6,8,9,7,6,11,4.426,1.786,3.666,0.494,0.049,0.143,0.343,1.737,3.524,0.493,0.811,1.167,0.695,0.43,1.428,1.858,0.286,0.501,0.143,0.903,1.142,-0.333,7.874,1.998,0.573,1.002,0.049,0.049,1.0,0.954,1.598,0.597,0.738,1.88,0.393,31.058,31.181,5.453,2.286,4.45,0.613,0.88,1.833,0.48,1.405,2.62,0.536,0.214,0.238,0.899,0.5,0.832,0.601,0.69,1.547,0.446,-1.7,-1.8,-3.4,-2.7,-5.5,-8.2,0.529,0.039,0.318,3.1,10.6,6.8,2.8,1.6,0.9,17.8,14.5
1599,77.0,240,81.0,28.5,7,12,10,13,6,10,13,11,12,6,7,10,11,11,12,3.927,1.34,3.267,0.511,0.658,1.831,0.359,0.685,1.438,0.476,0.586,0.682,0.859,0.316,1.417,1.733,0.708,0.827,0.097,0.927,0.755,2.584,13.727,0.877,0.978,0.609,0.049,0.073,0.671,0.388,0.755,0.514,0.244,0.61,0.4,31.821,31.948,4.098,1.733,3.902,0.525,0.634,2.024,0.313,1.098,1.877,0.585,0.17,0.269,0.632,0.464,0.659,0.704,0.463,0.952,0.486,-1.3,-0.3,-1.7,1.8,2.9,4.7,0.55,0.56,0.209,2.4,10.6,6.5,6.1,2.6,0.6,20.6,12.9
1600,73.5,180,73.0,35.5,8,13,5,14,6,9,5,6,7,9,6,12,16,12,11,11.577,4.157,9.999,0.491,1.499,4.079,0.367,2.656,5.921,0.449,1.763,2.448,0.72,0.791,2.604,3.395,1.053,0.578,0.08,2.185,2.315,-9.578,12.229,3.265,1.475,1.921,0.423,0.631,0.67,1.211,2.368,0.511,1.025,2.925,0.35,59.074,58.821,10.108,4.21,8.632,0.585,1.686,3.947,0.427,2.528,4.684,0.54,0.368,0.448,0.821,0.552,1.211,0.456,1.604,3.027,0.53,-1.4,-1.6,-3.0,-7.5,-7.9,-15.3,0.523,0.408,0.245,2.9,9.8,6.3,6.3,1.0,0.2,16.5,20.2
1601,76.0,195,76.25,31.0,7,11,9,10,4,4,5,8,5,10,10,9,4,6,10,6.718,2.375,6.782,0.422,0.969,3.125,0.31,1.406,3.657,0.384,1.0,1.375,0.727,0.249,1.563,1.812,0.249,0.218,0.064,1.25,1.625,-19.248,14.655,1.251,0.437,1.187,0.094,0.125,0.752,0.531,1.375,0.386,0.781,2.157,0.362,40.699,41.163,8.843,3.845,7.28,0.608,1.157,3.063,0.378,2.687,4.219,0.637,0.312,0.344,0.907,0.999,1.312,0.761,1.374,2.562,0.536,-2.5,-2.8,-5.3,-7.2,-11.6,-18.8,0.455,0.461,0.203,1.5,8.1,5.0,2.3,0.5,0.3,14.5,19.6
1602,76.5,205,78.0,32.0,7,10,7,12,9,8,7,15,8,10,12,9,15,13,12,10.645,4.109,9.179,0.504,1.043,3.286,0.317,3.066,5.889,0.521,1.379,1.89,0.73,1.133,3.645,4.778,1.021,1.865,0.155,1.223,1.777,11.354,11.103,3.51,1.356,1.69,0.49,0.643,0.762,1.265,2.244,0.564,1.31,3.0,0.437,55.998,55.997,8.2,3.401,9.155,0.448,1.402,4.777,0.293,1.998,4.379,0.456,0.242,0.4,0.605,0.534,1.223,0.437,1.223,2.755,0.444,0.2,1.1,1.3,4.4,7.3,11.7,0.532,0.358,0.206,4.4,13.8,9.2,5.3,3.3,0.5,10.9,17.8
1603,71.0,195,70.0,32.0,6,12,9,5,7,5,13,8,6,12,6,11,7,5,9,6.829,2.438,7.121,0.406,0.9,3.563,0.253,1.536,3.561,0.431,1.05,1.634,0.643,0.707,2.413,3.12,0.488,1.024,0.05,1.781,2.048,-10.803,13.973,1.755,0.292,1.464,0.022,0.072,0.306,0.854,1.684,0.507,0.658,1.806,0.364,55.598,55.728,9.219,3.901,8.611,0.535,1.416,3.635,0.39,2.489,4.975,0.5,0.317,0.34,0.932,0.78,1.293,0.603,1.391,3.344,0.416,-3.1,-1.1,-4.1,-4.7,-2.9,-7.6,0.436,0.5,0.229,2.8,9.4,6.1,2.8,1.8,0.2,18.5,15.6
1604,76.5,230,80.0,33.5,9,12,7,10,9,6,9,14,5,8,8,11,7,4,12,12.317,4.634,10.977,0.495,1.61,4.489,0.359,3.025,6.488,0.466,1.439,1.902,0.757,1.073,3.83,4.903,0.877,1.0,0.098,1.561,2.144,-5.487,12.517,3.708,1.123,1.731,0.317,0.389,0.815,1.537,3.002,0.512,1.172,3.097,0.378,56.241,56.558,10.877,4.488,10.561,0.515,1.902,5.415,0.351,2.583,5.147,0.502,0.341,0.437,0.78,1.0,1.391,0.719,1.245,3.319,0.375,-0.2,-0.1,-0.3,-2.2,-2.8,-5.0,0.521,0.409,0.173,4.1,13.4,9.0,5.8,1.8,0.3,11.7,21.5
1605,74.5,165,76.0,31.0,6,12,12,8,5,10,11,11,14,5,7,10,13,7,11,8.428,2.81,7.548,0.465,1.405,3.93,0.358,1.406,3.619,0.389,1.405,1.547,0.908,0.523,2.0,2.523,0.902,0.904,0.049,0.857,1.667,3.19,14.9,1.524,0.595,1.547,0.095,0.095,1.0,0.668,1.715,0.39,0.643,1.809,0.355,51.468,51.835,8.286,3.501,8.62,0.481,1.286,3.808,0.338,2.215,4.81,0.46,0.286,0.548,0.522,0.952,1.786,0.533,0.977,2.476,0.395,-0.1,-0.8,-0.9,3.5,1.1,4.5,0.512,0.521,0.205,2.2,8.2,5.2,5.4,1.7,0.2,9.4,15.7
1606,78.5,230,80.25,27.0,6,10,6,10,6,5,5,9,8,10,8,10,10,5,10,7.0,2.526,7.421,0.406,0.974,3.08,0.316,1.552,4.343,0.357,0.976,1.685,0.579,1.158,2.738,3.896,0.974,1.237,0.236,1.684,1.579,-7.631,13.615,1.842,0.709,1.711,0.105,0.158,0.665,0.816,2.131,0.383,0.631,2.052,0.308,50.224,50.73,7.105,3.027,7.21,0.493,1.052,3.474,0.303,1.975,3.737,0.528,0.159,0.183,0.869,0.763,1.5,0.509,1.052,2.053,0.512,-2.2,0.2,-1.9,-1.9,1.8,-0.1,0.429,0.415,0.227,5.3,11.4,8.5,6.6,2.5,0.8,17.1,17.9
1607,79.5,235,84.0,26.5,16,14,15,9,11,6,12,7,7,9,7,13,8,5,10,10.926,4.023,9.122,0.519,1.414,4.242,0.333,2.609,4.879,0.535,1.461,2.072,0.705,0.804,3.073,3.877,0.318,0.902,0.098,0.78,1.367,-1.121,12.626,3.709,0.682,1.756,0.023,0.05,0.46,1.83,3.292,0.556,0.754,1.535,0.491,42.5,42.497,6.462,2.682,5.951,0.543,1.099,2.855,0.385,1.585,3.097,0.512,0.243,0.341,0.713,0.584,0.951,0.614,0.757,1.805,0.419,1.0,0.5,1.5,1.6,2.1,3.7,0.544,0.465,0.227,4.0,15.3,9.6,2.6,2.1,0.4,7.2,22.4
1608,77.0,220,82.0,25.5,8,13,7,10,5,3,5,10,11,6,7,9,14,5,11,11.692,4.308,10.693,0.476,1.564,4.974,0.314,2.744,5.719,0.48,1.511,2.383,0.634,0.897,1.796,2.693,0.614,0.716,0.128,1.565,1.846,-8.279,13.495,2.719,1.205,1.899,0.255,0.333,0.766,1.102,2.308,0.477,1.385,3.077,0.45,51.951,51.717,9.436,3.899,8.746,0.54,1.641,4.205,0.39,2.256,4.539,0.497,0.178,0.334,0.533,0.744,1.487,0.5,1.332,2.719,0.49,-0.7,-1.8,-2.5,-4.5,-5.4,-9.8,0.498,0.465,0.223,3.8,7.4,5.6,4.5,1.4,0.4,11.8,23.3
1609,77.0,220,82.0,25.5,9,14,8,12,6,4,6,11,13,7,7,11,15,5,11,14.35,5.425,12.276,0.53,2.151,6.1,0.353,3.275,6.175,0.53,1.349,1.901,0.71,0.926,3.072,3.998,0.675,0.9,0.05,1.576,2.2,-7.474,13.639,3.551,1.103,2.049,0.2,0.2,1.0,1.576,2.774,0.568,1.5,3.198,0.469,54.3,54.584,9.825,4.05,8.475,0.58,1.724,4.174,0.413,2.327,4.3,0.541,0.325,0.376,0.864,0.877,1.474,0.595,1.126,2.45,0.46,0.3,-1.1,-0.7,-4.7,-4.6,-9.3,0.547,0.497,0.155,3.6,12.0,7.8,4.6,1.7,0.2,10.7,24.6
1610,69.5,170,75.0,28.0,8,13,14,9,5,7,9,10,8,5,12,11,15,8,11,17.101,5.951,14.799,0.522,3.551,9.098,0.39,2.399,5.698,0.421,1.648,2.526,0.652,0.399,2.452,2.851,0.6,1.149,0.0,1.575,1.775,-14.95,16.64,2.599,1.001,2.048,0.276,0.451,0.612,1.026,2.424,0.423,1.1,2.826,0.389,61.058,60.52,10.649,4.449,9.448,0.564,1.751,4.624,0.379,2.7,4.826,0.559,0.25,0.324,0.772,1.075,1.675,0.642,1.376,2.825,0.487,0.3,-1.6,-1.3,-2.6,-2.9,-5.5,0.537,0.615,0.171,1.5,8.7,5.1,4.2,1.9,0.0,9.0,26.4
1611,69.5,170,75.0,28.0,9,15,15,11,5,9,11,10,10,6,14,13,16,10,11,18.806,6.708,15.221,0.557,3.537,8.805,0.402,3.17,6.413,0.494,1.853,2.707,0.685,0.488,2.513,3.001,0.927,1.705,0.073,1.586,1.781,-4.998,15.554,3.366,1.509,2.074,0.44,0.682,0.645,1.242,2.758,0.45,1.487,2.978,0.499,62.426,62.588,10.733,4.438,9.928,0.54,1.854,5.147,0.36,2.586,4.78,0.541,0.219,0.268,0.817,0.927,1.56,0.594,1.44,2.953,0.488,1.1,-1.3,-0.2,0.0,0.4,0.4,0.573,0.578,0.178,1.8,8.6,5.4,5.5,2.7,0.2,8.8,26.4
1612,77.5,215,80.0,32.5,8,13,12,13,5,6,11,16,12,7,11,14,8,9,12,5.975,2.147,5.05,0.527,1.024,2.856,0.359,1.123,2.194,0.512,0.657,0.877,0.749,0.365,1.831,2.196,0.756,0.854,0.022,0.707,1.172,4.756,14.569,1.415,0.878,0.853,0.097,0.121,0.802,0.61,1.0,0.61,0.416,1.072,0.388,37.62,37.558,5.657,2.414,5.073,0.557,0.828,2.511,0.33,1.587,2.561,0.62,0.22,0.243,0.905,0.756,1.075,0.703,0.61,1.244,0.49,0.0,-0.8,-0.8,4.1,1.4,5.5,0.55,0.566,0.174,2.1,10.7,6.4,5.7,2.3,0.1,11.5,14.8
1613,77.0,220,82.0,30.0,11,9,11,13,11,7,11,7,4,6,10,9,10,11,12,10.002,3.805,7.807,0.581,1.464,3.414,0.429,2.341,4.389,0.533,0.926,1.194,0.776,1.145,3.27,4.415,0.243,0.489,0.074,1.169,1.218,-0.951,11.892,3.561,0.901,1.121,0.122,0.194,0.629,1.66,2.756,0.602,0.561,1.439,0.39,40.46,40.363,6.828,2.952,6.464,0.528,0.927,2.757,0.336,2.021,3.706,0.545,0.22,0.267,0.824,0.95,1.66,0.572,0.854,1.781,0.48,0.5,0.7,1.2,-3.9,-2.6,-6.4,0.6,0.437,0.153,5.9,17.2,11.4,2.0,1.2,0.3,12.3,20.8
1614,78.5,215,82.25,33.5,12,13,13,5,8,4,8,8,11,8,11,13,11,8,11,14.855,5.658,13.756,0.49,2.169,6.341,0.342,3.489,7.416,0.47,1.367,1.926,0.71,1.049,3.853,4.902,0.78,1.49,0.194,1.731,1.78,3.633,13.26,4.048,1.197,1.633,0.195,0.292,0.668,1.83,3.488,0.525,1.463,3.633,0.403,59.263,58.983,11.756,4.925,10.829,0.543,1.902,5.317,0.358,3.024,5.511,0.549,0.195,0.267,0.73,1.439,2.22,0.648,1.39,3.024,0.46,-0.2,-0.5,-0.7,-1.4,-1.8,-3.2,0.509,0.461,0.14,4.1,13.5,9.1,4.3,2.5,0.6,10.6,25.0
1615,81.5,220,88.0,33.0,14,16,14,12,6,10,12,15,11,12,12,13,17,10,15,18.764,6.763,14.025,0.577,2.657,6.656,0.399,4.105,7.367,0.557,2.578,2.841,0.907,1.422,3.709,5.131,1.054,1.423,0.316,1.184,1.789,7.947,11.995,5.841,2.368,2.028,0.445,0.605,0.736,2.472,4.131,0.598,1.184,2.632,0.45,66.063,65.909,9.025,3.761,9.367,0.482,1.501,4.446,0.338,2.263,4.92,0.46,0.236,0.34,0.694,0.921,1.737,0.53,1.106,2.842,0.389,2.4,0.5,2.8,4.7,4.3,9.0,0.614,0.475,0.203,4.7,12.9,8.7,5.3,2.2,0.9,7.2,22.2
1616,82.0,240,88.0,33.5,16,18,16,13,7,12,14,16,12,14,14,15,18,12,15,21.067,7.434,14.24,0.619,2.76,6.477,0.426,4.674,7.761,0.602,3.438,4.042,0.851,1.519,3.981,5.5,1.065,1.915,0.392,1.217,2.001,11.218,12.116,5.999,2.174,2.848,0.544,0.825,0.659,2.457,3.784,0.649,1.673,3.151,0.531,64.348,63.936,6.89,2.934,7.869,0.438,1.021,3.261,0.313,1.914,4.608,0.415,0.196,0.348,0.563,0.847,1.98,0.428,0.872,2.281,0.382,3.4,1.6,5.0,5.2,9.5,14.7,0.658,0.455,0.284,5.2,14.1,9.5,5.7,3.0,1.1,7.1,24.1
1617,71.0,185,74.0,30.0,7,12,13,10,8,4,12,11,4,10,12,12,12,13,12,16.113,5.373,12.314,0.541,2.572,6.313,0.407,2.802,5.998,0.467,2.801,3.714,0.754,0.829,3.372,4.201,1.172,1.173,0.085,2.315,1.83,-7.114,14.967,3.37,1.172,2.887,0.459,0.799,0.574,1.229,2.601,0.473,1.114,2.599,0.429,59.523,59.759,10.487,4.313,9.857,0.532,1.858,4.944,0.376,2.457,4.915,0.5,0.286,0.345,0.829,1.057,1.658,0.638,1.114,2.916,0.382,0.1,-0.5,-0.4,-6.7,-3.5,-10.2,0.578,0.513,0.302,3.1,11.6,7.5,8.4,2.0,0.3,14.2,25.1
1618,72.0,210,76.0,29.5,8,11,9,11,3,6,9,7,7,4,10,7,12,7,11,6.935,2.532,6.0,0.511,1.066,2.9,0.368,1.467,3.1,0.473,0.8,1.102,0.726,0.9,1.7,2.6,0.567,0.232,0.067,1.4,1.732,-20.4,13.528,1.933,0.733,1.099,0.133,0.133,1.0,0.833,1.567,0.532,0.5,1.4,0.357,50.211,49.75,8.901,3.932,7.335,0.607,1.034,2.7,0.383,2.9,4.634,0.626,0.401,0.433,0.926,1.302,1.699,0.766,1.2,2.5,0.48,-1.4,-2.4,-3.9,-3.9,-9.0,-12.8,0.535,0.483,0.184,3.9,8.9,6.1,3.6,0.5,0.2,17.8,14.4
1619,72.0,215,76.0,29.5,9,12,9,13,4,7,11,8,9,5,12,9,13,8,11,6.84,2.291,6.481,0.431,0.999,3.225,0.31,1.289,3.259,0.396,1.259,1.646,0.765,0.743,1.258,2.001,0.742,0.773,0.033,0.743,2.0,-5.87,14.962,1.291,1.128,1.388,0.032,0.16,0.2,0.613,1.418,0.432,0.644,1.676,0.384,51.955,51.597,9.289,3.935,7.967,0.583,1.418,3.645,0.389,2.517,4.322,0.582,0.419,0.451,0.929,1.033,1.614,0.64,1.065,2.259,0.471,-0.7,-2.7,-3.3,3.7,-3.8,-0.2,0.475,0.498,0.254,3.0,6.2,4.5,4.0,1.5,0.1,9.3,13.8
1620,72.0,200,75.0,28.0,5,9,10,4,4,6,11,10,7,4,7,6,16,11,11,8.214,2.74,6.667,0.529,1.572,4.311,0.365,1.167,2.357,0.495,1.166,1.524,0.765,0.476,1.811,2.287,0.833,1.095,0.095,1.642,1.905,2.12,17.248,0.905,1.047,1.594,0.143,0.19,0.753,0.308,0.881,0.35,0.714,1.287,0.555,56.13,56.151,9.502,3.976,9.975,0.476,1.547,4.761,0.325,2.429,5.213,0.466,0.43,0.548,0.785,0.642,1.215,0.528,1.358,3.453,0.393,-1.3,-1.2,-2.5,-2.2,-1.3,-3.5,0.56,0.647,0.229,1.8,6.6,4.2,4.6,1.9,0.3,18.3,14.4
1621,72.0,200,75.0,28.0,6,10,12,5,5,8,14,11,8,4,8,7,16,13,11,12.657,4.499,10.249,0.569,2.658,6.365,0.418,1.842,3.887,0.474,1.0,1.454,0.688,0.658,2.319,2.977,1.045,1.796,0.136,1.317,1.638,7.955,16.842,1.818,1.659,1.636,0.251,0.274,0.916,0.658,1.525,0.431,0.929,2.092,0.444,62.524,62.52,8.887,3.727,9.705,0.458,1.431,4.957,0.289,2.295,4.749,0.483,0.341,0.41,0.832,0.839,1.363,0.616,1.114,2.976,0.374,0.5,-0.3,0.2,3.7,5.4,9.1,0.581,0.621,0.142,2.4,7.8,5.2,5.1,2.9,0.4,10.8,17.4
1622,77.0,210,82.25,33.5,9,10,5,13,10,9,6,8,13,9,10,8,11,8,12,5.125,1.923,4.667,0.484,0.667,2.025,0.329,1.257,2.64,0.476,0.616,1.076,0.572,0.82,3.0,3.82,1.306,0.846,0.153,1.282,1.924,-5.101,12.304,1.64,0.537,1.101,0.076,0.102,0.745,0.742,1.333,0.557,0.435,1.205,0.361,52.135,52.217,9.18,3.666,7.717,0.595,1.847,4.129,0.447,1.821,3.59,0.507,0.231,0.411,0.562,0.718,1.102,0.652,0.872,2.078,0.42,-1.3,-1.1,-2.4,1.9,-3.9,-2.0,0.498,0.434,0.231,3.6,12.8,8.3,7.0,1.6,0.5,20.0,11.3
1623,73.0,195,79.0,31.5,8,13,8,6,7,5,10,12,15,8,6,14,8,13,11,2.099,0.724,1.775,0.513,0.374,0.926,0.404,0.35,0.85,0.412,0.276,0.324,0.852,0.099,1.127,1.226,0.699,0.299,0.051,1.125,1.124,-4.9,17.236,0.15,0.426,0.551,0.05,0.075,0.667,0.024,0.149,0.161,0.275,0.626,0.439,25.489,26.031,4.325,1.876,4.201,0.515,0.576,1.725,0.334,1.302,2.475,0.526,0.351,0.375,0.936,0.424,0.625,0.678,0.523,1.476,0.354,-3.1,-1.0,-4.1,-8.7,-6.7,-15.4,0.547,0.522,0.183,0.9,9.8,5.6,8.6,1.2,0.4,37.0,10.9
1624,75.0,200,78.0,27.0,9,13,10,10,5,9,14,8,4,14,8,13,4,12,10,7.564,2.666,7.359,0.448,1.256,3.641,0.345,1.41,3.717,0.379,0.974,1.333,0.731,0.409,1.846,2.255,0.409,0.666,0.102,1.487,1.821,-6.616,16.818,1.281,0.847,1.335,0.077,0.077,1.0,0.565,1.512,0.374,0.771,2.128,0.362,46.281,46.57,7.129,2.899,7.309,0.488,1.332,3.872,0.344,1.565,3.437,0.455,0.256,0.307,0.834,0.513,0.872,0.588,0.794,2.257,0.352,-2.3,-0.7,-3.0,-5.9,-2.4,-8.3,0.476,0.495,0.181,1.8,8.4,5.0,2.9,1.4,0.4,15.8,17.9
1625,75.5,205,78.0,26.0,8,11,13,8,9,6,10,12,15,10,15,9,12,13,13,8.756,3.073,8.049,0.464,1.317,3.927,0.335,1.757,4.124,0.426,1.293,1.805,0.716,0.756,2.903,3.659,2.735,1.244,0.171,1.853,1.732,-1.511,14.991,1.66,1.635,1.707,0.39,0.66,0.591,0.44,1.317,0.334,0.928,2.144,0.433,60.345,60.435,10.438,4.268,9.903,0.527,1.902,4.902,0.388,2.365,5.0,0.473,0.413,0.539,0.766,0.754,1.415,0.533,1.195,3.048,0.392,-0.4,-0.9,-1.2,2.6,-1.8,0.8,0.495,0.488,0.224,2.8,10.1,6.5,13.5,2.1,0.5,17.3,16.0
1626,74.5,210,77.0,29.5,7,13,16,11,10,12,13,13,19,8,15,12,16,11,12,12.476,4.625,9.525,0.583,1.849,4.175,0.443,2.775,5.35,0.519,1.377,2.301,0.598,1.25,3.601,4.851,2.0,1.1,0.099,1.199,2.225,-7.375,12.993,3.45,0.848,2.274,0.476,0.849,0.561,1.248,2.425,0.515,1.05,2.075,0.506,53.449,53.569,7.398,3.199,7.475,0.495,0.999,2.973,0.336,2.201,4.501,0.489,0.276,0.475,0.581,1.25,2.201,0.568,0.676,1.826,0.37,2.3,0.8,3.2,3.4,2.7,6.1,0.592,0.438,0.242,5.1,15.0,10.0,12.9,2.0,0.3,10.2,19.8
1627,75.0,185,80.0,28.5,5,9,8,5,5,6,4,8,6,5,8,8,5,6,7,4.158,1.501,3.369,0.539,0.633,1.63,0.388,0.869,1.735,0.501,0.527,0.764,0.69,0.315,1.082,1.397,0.394,0.342,0.079,1.236,0.975,-8.998,14.737,1.053,0.711,0.815,0.209,0.236,0.886,0.315,0.762,0.413,0.342,0.736,0.465,28.325,28.579,5.736,2.394,5.079,0.565,0.949,2.238,0.424,1.446,2.843,0.509,0.131,0.237,0.553,0.684,0.998,0.685,0.631,1.607,0.393,-2.6,-2.2,-4.7,-9.8,-9.7,-19.5,0.561,0.484,0.227,2.5,7.8,5.3,4.7,1.2,0.5,25.0,15.5
1628,75.0,215,78.0,38.0,6,10,11,11,6,6,12,13,10,16,16,9,14,15,12,9.46,3.231,7.539,0.505,1.154,2.719,0.424,2.077,4.818,0.431,1.846,2.719,0.679,0.769,3.128,3.897,2.255,0.767,0.077,1.565,1.872,2.258,12.42,2.46,1.026,1.973,0.666,1.0,0.666,0.563,1.257,0.448,0.847,2.565,0.33,57.402,57.041,8.256,3.461,7.639,0.54,1.335,3.642,0.367,2.127,4.0,0.532,0.283,0.333,0.85,0.694,1.23,0.564,1.154,2.436,0.474,0.4,-0.3,0.1,1.7,-1.7,0.0,0.541,0.361,0.361,3.1,11.9,7.6,11.4,1.3,0.2,15.2,16.4
1629,78.5,190,80.0,32.0,7,15,5,14,7,9,9,15,13,10,7,13,12,6,11,6.683,2.513,5.732,0.513,0.856,2.416,0.354,1.66,3.317,0.5,0.807,0.952,0.848,0.464,1.316,1.78,0.537,1.049,0.073,0.854,0.953,0.097,12.653,1.756,0.78,0.78,0.096,0.096,1.0,0.78,1.464,0.533,0.779,1.756,0.444,31.149,31.35,3.878,1.658,4.268,0.454,0.56,2.147,0.261,1.099,2.123,0.518,0.097,0.123,0.789,0.267,0.488,0.547,0.731,1.512,0.483,-0.1,0.3,0.1,1.5,6.9,8.4,0.543,0.421,0.166,3.5,9.5,6.6,5.9,3.3,0.4,12.2,20.6
1630,79.0,205,80.0,32.5,7,17,6,17,7,10,11,15,15,12,7,15,12,8,11,12.317,4.219,10.22,0.496,1.707,4.414,0.387,2.512,5.806,0.433,2.172,2.681,0.81,0.731,3.171,3.902,1.171,2.34,0.269,1.099,1.927,12.316,13.481,2.585,1.243,1.974,0.218,0.316,0.69,1.073,2.413,0.445,1.219,3.071,0.397,58.7,58.65,9.389,3.854,9.12,0.515,1.682,4.61,0.365,2.172,4.511,0.481,0.318,0.415,0.766,0.953,1.658,0.575,0.904,2.44,0.37,0.7,-0.2,0.5,7.0,6.7,13.8,0.54,0.432,0.262,2.8,12.3,7.5,5.9,4.0,0.9,8.8,19.2
1631,72.5,170,76.0,41.0,7,11,13,6,7,10,10,17,8,14,13,11,8,7,11,6.562,2.392,5.543,0.52,0.977,2.737,0.357,1.412,2.804,0.504,0.804,1.283,0.627,0.564,1.437,2.001,0.5,0.717,0.065,0.694,1.174,4.108,13.566,1.739,0.543,1.043,0.368,0.522,0.705,0.499,0.957,0.521,0.542,1.324,0.409,31.964,31.903,3.976,1.609,4.111,0.484,0.762,2.022,0.377,0.849,2.085,0.407,0.108,0.108,1.0,0.26,0.566,0.459,0.479,1.412,0.339,0.3,0.1,0.4,1.6,3.9,5.4,0.537,0.494,0.231,3.8,9.5,6.7,4.8,2.3,0.4,10.2,19.4
1632,74.0,205,77.25,29.0,6,11,9,6,6,6,9,10,5,7,10,10,19,10,11,8.524,3.046,7.158,0.519,1.341,3.795,0.353,1.706,3.363,0.507,1.09,1.433,0.761,0.523,2.387,2.91,0.227,0.66,0.181,0.999,1.159,2.592,14.969,1.682,0.841,1.318,0.205,0.295,0.695,0.635,1.181,0.538,0.863,1.886,0.458,41.92,41.684,5.09,2.161,5.907,0.431,0.773,2.774,0.279,1.386,3.139,0.442,0.16,0.226,0.708,0.39,0.932,0.418,0.839,1.975,0.425,-0.5,1.1,0.6,-0.8,3.9,3.1,0.547,0.53,0.2,2.6,11.7,7.2,1.7,1.6,0.7,11.4,18.8
1633,76.5,180,82.0,30.5,6,7,11,11,12,8,4,13,13,13,12,7,8,9,11,8.141,2.973,7.943,0.451,1.224,3.61,0.339,1.75,4.335,0.404,0.973,1.697,0.573,1.223,3.387,4.61,1.222,1.028,0.276,1.583,2.028,-2.416,11.973,2.279,0.777,1.336,0.193,0.36,0.536,0.945,2.137,0.442,0.61,1.834,0.333,57.441,57.506,9.665,4.166,9.945,0.486,1.334,4.751,0.281,2.833,5.195,0.545,0.305,0.443,0.688,0.806,1.472,0.548,1.722,3.277,0.525,-1.3,0.1,-1.2,0.6,-0.7,-0.1,0.468,0.454,0.214,4.5,12.6,8.5,6.5,1.8,0.9,15.4,16.0
