name,Primary_Position,team_id,conference_id,SOS,player_id,season_id,Pos,Class,height,weight,wingspan,vertical,IS,OS,Rng,Fin,Reb,IDef,PDef,IQ,Pass,Hnd,Drv,Str,Spd,Sta,SI,POT,Stars,player_id.1,season_id.1,game_type,GS,GP,PG_Min,SG_Min,SF_Min,PF_Min,C_Min,Min,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,O_Poss,O_PTS,O_FG_M,O_FG_A,O_eFG_P,O_3P_M,O_3P_A,O_3P_P,O_2P_M,O_2P_A,O_2P_P,O_F_M,O_F_A,O_F_P,O_IS_M,O_IS_A,O_IS_P,O_MR_M,O_MR_A,O_MR_P,OBPM,DBPM,BPM,AOBPM,ADBPM,ABPM,OEPM,DEPM,EPM,TS,_3PAr,FTr,ORB_P,DRB_P,TRB_P,AST_P,STL_P,BLK_P,TO_P,USG_P,OPM+,DPM+,EPM+
Albert Callahan,C,883,56,0.47,208352,2045,C ,RS SO,80.5,235,85.0,27.5,13,11,7,7,11,6,5,10,9,9,11,12,5,5,121,11,2,208352,2045,College,41,41,0.023,0.0,0.0,0.0,25.267,25.292,11.245,9.075029284231729,16.390949631121433,0.555,0.0452107437167341,0.548694026016728,0.082,9.021598405293767,15.836090503688784,0.57,4.911530794681573,7.418672037155011,0.662,4.058691765479542,11.620586103344724,15.679277868824265,1.1508189309714143,1.3151082116599355,1.0127368748058403,2.5030311748628264,6.008077042559801,0.489,2.713,17.745216908818147,0.0,5.961653069192987,0.0,0.2013933129199975,0.0,8.869525903701115,15.238075666344711,0.582,0.1520725015926512,0.3986765582293828,0.381,48.661,48.285,21.165993579786686,10.45459252355804,16.972144558351456,0.623,0.2526664595630113,0.5550377964171068,0.455,10.20606813710262,16.415035725380555,0.622,1.0603707155431294,1.3648130889510202,0.777,8.435331883607747,13.846950398674537,0.609,0.7062234648441545,1.213627420523972,0.582,1.0,-2.0,-1.0,-0.2,-0.9,-1.1,1.7,-4.6,-2.9,0.588,0.033,0.453,8.6,25.5,16.9,3.6,1.3,1.8,11.3,19.7,1.0,-3.7,-2.7
Jimmy Nanni,C,479,56,0.508,216008,2045,C PF sf ,FR,76.5,180,79.0,29.5,12,12,11,8,10,10,5,17,12,7,10,8,6,8,138,11,3,216008,2045,College,42,42,0.0,0.0,0.0,0.762,29.88,30.642,11.118,7.061957577991489,16.836444057232853,0.432,0.4372884763596153,1.3554267332372751,0.323,6.622993666856549,15.481017323995577,0.428,4.066280199711826,5.823811279026907,0.698,2.8750460744563213,10.998279410276307,13.873325484732629,2.2350299902824786,0.3609864714415843,1.6092574474545394,2.871695204905673,4.740056003508654,-7.428,6.73,11.967630600140737,0.0,4.828603022484335,0.0,0.0,,5.988003887008678,13.56599537580002,0.441,0.6366652146231947,1.9116710786449085,0.333,59.686,59.282,15.746769677136404,7.708916703215142,14.095340912924668,0.558,0.3188151546843898,0.6022064032927364,0.529,7.390101548530752,13.494821362302217,0.548,1.1605546371579905,2.0461522890590738,0.567,5.618906244728586,10.323538342161196,0.544,0.6022064032927364,1.1251307310819474,0.535,-1.0,-0.6,-1.6,-0.1,0.0,-0.1,-0.8,-3.5,-4.4,0.48,0.081,0.346,5.7,23.4,14.2,7.5,0.4,2.8,12.9,19.7,-3.8,-3.1,-6.9
Stephen Bentley,C,887,56,0.458,208379,2045,C pf ,JR,79.5,225,84.0,27.5,7,10,16,13,11,13,7,11,7,12,7,13,3,8,136,10,2,208379,2045,College,40,40,0.0,0.0,0.0,0.0,32.525,32.525,7.299,5.115625975106611,9.752799639427243,0.534,0.1750858093818257,0.8667614325832959,0.202,4.940540165724786,8.884304683978781,0.556,2.2553132475817352,3.4271747044343512,0.658,4.248864542523316,11.558626854382617,15.807491396905933,1.0383801962347885,2.662747322641088,2.9601361456345723,2.5569462261207225,4.254551080398123,-0.349,4.945,8.492528516451133,0.1716187636514925,3.3352979925805224,0.0884096661234961,0.1716187636514925,0.515,4.163921922130153,7.4992199147106735,0.555,0.6934091460666367,1.213466005616614,0.571,57.686,58.173,14.566895295068155,7.087480446255136,15.553607343613017,0.468,0.3850583604077492,0.9437367851064928,0.408,6.70414109638492,14.611589569044058,0.459,0.6446289515754732,1.2428446186375122,0.519,5.586784246987434,12.160280542519724,0.459,0.4744469083595482,1.2033073762742164,0.394,-1.4,0.8,-0.6,-0.9,-0.4,-1.3,4.9,6.6,11.5,0.562,0.089,0.351,8.7,24.5,16.5,3.2,2.7,5.6,18.5,12.3,0.5,4.0,4.5
Jose Martinez,C,794,56,0.481,211910,2045,C pf ,SO,81.0,210,88.0,36.5,3,6,10,4,10,7,2,4,9,4,3,11,2,3,72,6,0,211910,2045,College,23,40,0.0,0.0,0.0,0.0,19.376,19.376,2.748,3.3157498116051247,5.648831951770913,0.601,0.1537302185380557,0.4521477015825169,0.34,3.1650339110776198,5.202712886209496,0.608,1.5071590052750568,2.794272795779955,0.539,2.9419743782969103,11.426251203079884,14.368225581376796,1.8839487565938209,0.1503849855630414,3.082892204042348,5.501130369253956,6.243984600577479,-2.05,4.87,5.5764883195177095,0.0,3.843255463451394,0.0,0.0,,2.7882441597588548,4.367746797287114,0.638,0.373775433308214,0.8319517709118313,0.449,33.175,33.248,15.784408084696825,7.817011549566892,15.561838306063525,0.507,0.1443695861405197,0.6797401347449472,0.212,7.669634263715111,14.8881135707411,0.515,0.5263474494706448,0.8993022136669875,0.585,6.986886429258902,13.152670837343605,0.531,0.1533926852743022,0.8271174205967278,0.185,-4.1,-0.1,-4.2,-1.2,-0.2,-1.4,-14.5,-9.1,-23.6,0.602,0.08,0.495,6.4,23.6,15.2,5.7,0.2,5.3,44.4,11.2,-5.4,-3.8,-9.2
Trevor Hunt,C,794,56,0.481,223978,2045,C pf ,RS FR,83.0,250,87.25,27.0,10,5,12,8,6,6,5,11,6,5,5,7,6,8,99,11,2,223978,2045,College,19,39,0.0,0.0,0.0,0.0,21.744,21.744,6.948,7.738560681640466,12.996467764985034,0.614,0.4799525440181195,1.3131285895327205,0.366,7.258608137622346,11.686035538059157,0.621,2.766468034621296,4.9801817348397,0.555,1.8658829239356107,9.440756765472576,11.306639689408186,1.105508668805781,0.6180967993335305,2.4804493294993417,2.5561517512875125,4.6142269758942245,1.052,4.907,13.829643810499634,0.1402108555558551,5.530239706635749,0.0,0.0,,6.918866449160083,11.06317577587834,0.625,0.3451344136759511,0.6228597621808181,0.554,37.087,37.211,16.398376824057404,8.132003977318535,16.6805514498401,0.492,0.139743624197146,0.5455376098465508,0.256,7.994947730509796,16.124264330439924,0.496,0.6180967993335305,1.1071994840235415,0.558,7.237107306979119,14.751014484964124,0.491,0.1370562468087393,0.2741124936174787,0.5,-0.2,-0.8,-1.0,-0.3,-0.4,-0.7,0.9,-0.7,0.2,0.617,0.101,0.383,4.0,19.4,11.9,3.9,0.6,4.3,14.4,16.0,0.3,-1.3,-1.0
Juan Carlos Portillo,C,449,57,0.484,207425,2045,C ,JR,83.5,265,87.0,35.5,11,8,3,9,4,12,7,17,5,5,3,15,12,10,119,11,2,207425,2045,College,41,41,0.0,0.0,0.0,0.0,25.488,25.488,10.928,9.876329297611054,15.161031816508196,0.653,0.0476489571375971,0.2620692642567845,0.182,9.826514478785384,14.896796690563342,0.66,3.8552338047692274,7.026055316107514,0.549,4.487665417686427,13.198514415748908,17.686179833435332,1.4814493946416585,2.4602305661106456,3.0870955969171976,3.0646942886227286,5.236040445675275,0.804,2.3,19.016265621277423,0.3140499447705269,5.230555976695329,0.0498148188256697,0.0498148188256697,1.0,9.402005587923156,14.156071993242511,0.664,0.3162158064585995,0.6800805700547964,0.465,46.171,46.581,12.30759322470535,6.073291685451149,14.660483888280629,0.42,0.1545694596509306,0.7857280865588974,0.197,5.91657542774951,13.874755801721731,0.426,0.5238187243725982,1.307400012880788,0.401,4.871084777055022,11.571241493312725,0.421,0.5216719263218909,0.9939674974775122,0.525,1.3,2.3,3.6,0.2,0.4,0.6,2.0,7.9,9.9,0.648,0.017,0.463,9.3,26.3,18.0,5.5,2.5,5.5,14.4,19.1,2.0,4.2,6.2
Hal Burdick,C,942,57,0.457,216369,2045,C ,FR,82.0,240,86.0,33.5,8,6,7,9,10,6,5,17,7,7,6,8,6,5,103,11,2,216369,2045,College,42,42,0.0,0.0,0.0,0.0,29.405,29.405,10.713,8.137715179968701,14.811634031833275,0.563,0.4103210046184968,0.7729302645139128,0.531,7.72548570556128,14.042520706897209,0.55,3.771136302912325,5.725409366769724,0.659,3.313103553570747,9.337591310666618,12.650694864237364,1.72525668918661,1.7726699047691898,1.73060006884155,2.500095423489446,5.417447508318355,0.047,3.847,14.72002748196496,0.0,4.679567922439787,0.040077865567388,0.040077865567388,1.0,7.31325623115386,12.950875987633117,0.565,0.3645177296843391,1.043932974541013,0.349,52.398,52.294,17.803189658469424,8.786858913068421,16.434007725551687,0.542,0.2294718323325811,0.4570313993957241,0.502,8.561211611274718,15.978888591425402,0.536,0.7285730676559453,0.9561326347190882,0.762,7.375607144223048,14.250200787853291,0.518,0.455119134126286,0.7744674341224616,0.588,0.5,-1.5,-1.0,-0.5,-0.9,-1.4,3.1,0.5,3.5,0.59,0.052,0.387,7.1,20.4,13.7,5.5,1.8,3.1,12.6,17.7,0.6,-1.0,-0.4
Loren Filippini,C,452,57,0.455,204624,2045,C SG SF ,SR,82.0,220,88.0,26.5,9,13,13,11,8,16,14,9,11,11,11,14,16,8,163,11,3,204624,2045,College,41,41,0.0,0.0,0.0,0.0,26.583,26.583,17.732,14.759860298534022,24.583453829555317,0.629,1.4059128423019598,2.878562053700532,0.488,13.347273819322403,21.69821813894512,0.615,8.517785242364246,10.851333615109114,0.785,2.713945676595555,11.346972823462265,14.060918500057818,1.4059128423019598,2.35325108662247,2.3554462835316325,3.1455075300869795,6.370461430390306,3.926,6.669,21.268880831090247,0.3247836629368451,7.761439725935977,0.9298600760794606,0.9788000800836428,0.95,9.71681534046671,15.901052210086087,0.611,2.713945676595555,4.827264031321602,0.562,44.953,45.554,9.4766650568556,4.662598235061685,11.82991614347807,0.401,0.1624445712780436,0.5356280458357114,0.303,4.495763269965316,11.300873688369846,0.398,0.4807481231066426,0.963691443122448,0.499,3.6967115950300737,9.639109628133644,0.384,0.318303551828599,0.6958774202045923,0.457,4.0,2.4,6.4,0.3,0.0,0.3,-0.9,9.7,8.8,0.672,0.117,0.441,7.5,24.0,16.9,6.1,2.3,4.6,9.7,29.8,1.7,2.0,3.7
Chandler King,C,454,57,0.459,213100,2045,C pf ,SO,81.0,210,85.25,33.0,0,6,7,4,6,4,5,1,3,4,1,6,2,3,51,6,0,213100,2045,College,31,41,0.0,0.0,0.0,0.0,21.44,21.44,3.683,3.760864267728048,7.06685078385184,0.536,0.059567324614843,0.330327891045948,0.18,3.698589337448895,6.736522892805892,0.549,2.3799853789294128,3.898952156607912,0.61,2.972951019413533,9.525876098513615,12.49882711792715,0.923293531530068,1.39145058044917,3.2385808831507,3.5686242655619638,5.557665183899315,-0.292,6.204,7.134540925459615,0.0,3.763571873392359,0.0,0.0,,3.5659166598976526,6.2058321826009255,0.575,0.1353802832155524,0.5279831045406547,0.256,36.933,36.868,18.061733752848,8.929152652706954,18.389931648041664,0.491,0.1980036888358467,0.588586307909298,0.336,8.731148963871107,17.798632960833245,0.491,0.6618205489855701,1.4565476836280784,0.454,7.543126830856027,15.21644786806987,0.496,0.5289139633286318,1.1310621677335355,0.468,-3.0,-1.1,-4.0,-1.3,-0.8,-2.1,-2.5,-2.0,-4.5,0.568,0.047,0.552,6.3,22.1,13.9,2.8,1.4,5.6,28.9,11.1,-1.7,-0.7,-2.4
Kendrick Monroe,C,447,57,0.456,201247,2045,C SG pf ,SR,81.0,230,84.0,30.5,10,9,8,9,11,8,6,9,8,7,9,11,14,5,124,12,2,201247,2045,College,41,41,0.0,0.0,0.0,0.0,29.511,29.511,16.805,13.60779384035198,23.905955373978628,0.571,0.0982086737900691,0.1433846637335009,0.685,13.511549340037712,23.76257071024513,0.569,5.700031426775613,10.252985543683218,0.556,3.9303111250785663,13.140035800696342,17.07034692577491,0.718887492143306,1.9218285894132223,1.9198615181855732,3.686753614079195,6.333969353030273,-5.051,4.006,26.06065367693275,0.3869421747328724,7.424575738529226,0.3830138277812697,0.5224701445631679,0.733,12.647313010685105,22.08516656191075,0.573,0.4812225015713388,1.149041483343809,0.419,50.912,50.837,19.287133387099946,9.402600468162952,18.08721993823396,0.533,0.4799653795463933,1.1468025257194563,0.419,8.926569231071857,16.936483270059206,0.527,0.7179809980919408,1.2982670102484413,0.553,7.677479001514645,14.3950272439365,0.533,0.5232409465546748,1.2451560871019138,0.42,1.6,-0.2,1.4,-0.2,-0.6,-0.8,-3.7,-2.1,-5.8,0.581,0.006,0.429,9.3,29.4,19.6,3.3,1.9,3.3,11.5,29.6,-2.3,-0.7,-3.0
Carson Blakely,C,900,57,0.497,215641,2045,C PF ,FR,80.0,240,84.25,28.0,7,6,9,3,6,4,3,9,6,5,5,5,11,1,82,7,0,215641,2045,College,40,40,0.0,0.0,0.0,0.125,22.076,22.225,5.275,5.303585415771788,9.543421684311596,0.559,0.0581145614877327,0.3183667281501882,0.183,5.24294413421937,9.222528236096723,0.568,2.6505293478535514,3.7269120954089496,0.711,3.03206407762084,7.647013841095052,10.679077918715892,1.1420774692371831,0.7035252733807449,2.549004613698351,4.045278823559138,5.544085034793913,-0.925,3.977,9.72787224903353,0.0,4.545569396366576,0.0,0.0,,4.863936124516765,7.959168203754706,0.611,0.3815347297672891,1.2633600323420169,0.302,39.577,39.231,22.36751548520303,11.021895949631668,19.88478499146084,0.562,0.3186255767122938,0.7672503887232035,0.415,10.705819377533071,19.117534602737628,0.56,0.7647013841095052,1.2745023068491754,0.6,9.24269072927022,16.6908822104968,0.554,0.7009762687670464,1.1470520761642578,0.611,-2.3,-3.4,-5.7,-0.5,-0.8,-1.3,-5.9,-9.8,-15.7,0.596,0.033,0.391,6.6,16.8,11.7,3.8,0.7,4.3,26.6,13.6,-2.8,-4.5,-7.3
Odis Mercer,C,896,57,0.49,203502,2045,C PF ,SR,79.5,220,87.0,30.5,8,13,13,8,7,14,5,8,7,11,10,13,5,13,137,11,2,203502,2045,College,37,37,0.0,0.0,0.0,0.0,29.135,29.135,11.919,9.577254021698463,18.679977159509324,0.531,0.6930907515702838,1.5948963317384373,0.435,8.886132277945144,17.081142812136964,0.52,3.61903636757438,5.005217870714946,0.723,4.524779963376455,10.97336105771117,15.498141021087624,1.4866009018055804,1.64384636509867,2.438306720546118,2.8196191938882,5.245399976460434,-5.433,6.221,14.153228188315907,0.2126528442317916,5.003248862897985,0.3701734695886742,0.4784688995215311,0.774,6.653277413511331,12.61346407545238,0.527,1.8095181837871896,3.991178844980016,0.453,50.787,50.978,13.57644474086861,6.571462199380125,14.261053787908509,0.476,0.4217505590646945,1.112244497626427,0.379,6.14971164031543,13.14880929028208,0.468,0.7964219859547256,1.5359566871983994,0.519,4.8785750715995135,10.761504962925182,0.453,0.474714582761191,0.8513476401584997,0.558,0.7,0.6,1.4,0.1,0.1,0.2,1.2,3.8,5.0,0.562,0.085,0.268,9.9,24.2,17.1,5.7,1.7,4.4,11.9,21.5,-1.2,0.4,-0.8
Edgar Velasquez,C,218,57,0.489,212740,2045,C PF ,SO,81.0,215,89.25,30.0,6,9,8,6,9,8,5,5,6,6,6,7,11,9,103,8,1,212740,2045,College,41,41,0.0,0.0,0.0,0.0,27.977,27.977,6.707,6.329001641016544,10.60229742316051,0.61,0.2705459706391094,0.7561981638355436,0.358,6.060673260300705,9.843881669401696,0.616,1.944826362709008,2.5967978001507963,0.749,3.78542599902426,12.125970513827095,15.911396512851356,0.9158646383110834,2.124225769868272,3.24522376341272,6.11611300838249,5.587542528133996,-11.269,5.793,10.058987891959015,0.108661906240298,3.727768661019204,0.0487869783119705,0.0487869783119705,1.0,4.974054197897725,7.353528185567924,0.676,1.0311793143211958,2.437131325675256,0.423,45.094,45.852,14.20439675477624,6.91354793684027,15.800837477100238,0.449,0.3729390211986391,1.1166361336473871,0.334,6.54715170548722,14.675477623658727,0.446,0.3184157724853877,0.7415161825002182,0.429,5.799092733141412,12.869667626275843,0.451,0.4231004100148304,1.064293814882666,0.398,-3.4,1.2,-2.2,-0.9,0.2,-0.7,-15.1,-3.0,-18.1,0.633,0.071,0.245,8.4,27.8,18.0,3.3,2.1,5.6,34.2,16.1,-6.8,2.1,-4.7
J.T. Ashworth,C,97,57,0.458,201776,2045,C ,SR,81.5,215,80.0,28.0,16,9,6,10,11,8,6,8,12,9,11,11,8,7,132,10,1,201776,2045,College,42,42,0.0,0.0,0.0,0.0,30.287,30.287,17.238,13.37974424362005,21.67228189043799,0.617,0.0,0.132159410308434,0.0,13.37974424362005,21.540122480129558,0.621,5.3198816149507655,9.08549410866854,0.586,3.2351134523388496,13.038571824993062,16.27368527733191,1.5077341176032613,0.9693830357968736,1.7186199241513274,3.4119464661318246,6.16594209601332,3.715,3.486,25.972116225825065,0.0,7.400926977272304,0.2196452171323269,0.3499432272955717,0.628,12.763620795562424,20.298568583288347,0.629,0.4002010312156804,0.8841650689648755,0.453,53.723,54.055,17.79483859032467,8.717047451669595,16.25381555822773,0.547,0.3533438164832115,0.793636111368051,0.445,8.371103505688652,15.460179446859678,0.541,1.19137915086486,1.6723707335121636,0.712,6.826380538340579,12.687077976135416,0.538,0.3533438164832115,1.100730737212099,0.321,2.2,-0.1,2.1,0.0,-0.6,-0.6,-3.4,-3.6,-7.0,0.625,0.006,0.419,7.5,27.3,18.0,5.3,1.0,3.2,11.7,26.2,-0.2,-2.7,-2.9
Andy Howard,C,886,57,0.486,213886,2045,C PF ,RS SR,79.0,210,86.0,40.5,8,14,12,11,8,9,5,8,11,11,6,8,5,17,141,10,2,213886,2045,College,42,42,0.0,0.0,0.0,0.0,31.809,31.809,12.57,8.44651583395649,15.157470045041126,0.568,0.3286785037302401,1.366885205989253,0.24,8.114359250821696,13.787106759647322,0.589,4.639757925673443,5.796219327687251,0.8,3.605029302818983,13.0001570488771,16.605186351696084,0.952993756847469,0.5845708203186348,1.994520739176715,2.483348694850703,4.903414940583175,-2.548,3.295,15.651357320487628,0.1652087717162582,4.971914508808236,0.0852129454115437,0.1234718188616246,0.69,7.743943794236823,12.547171451924246,0.617,0.2904196302801593,1.1182025285637271,0.26,57.503,57.307,15.244211003891325,7.479016525031845,15.251190953984676,0.5,0.2896679288743085,1.2878007922243355,0.225,7.191093583680877,13.959900186713664,0.515,0.746854659989181,1.4535746069415605,0.514,5.901547803933202,11.176645086987628,0.528,0.5374561571884761,1.3279355052611372,0.405,0.7,0.8,1.5,0.0,0.1,0.1,1.0,0.3,1.3,0.617,0.09,0.382,7.7,26.8,17.4,3.2,0.6,3.6,12.3,17.9,1.1,-1.1,0.0
Tim Kruger,C,444,57,0.469,208829,2045,C PF ,JR,80.0,230,85.0,28.0,4,6,7,6,9,10,6,10,0,3,6,11,8,6,88,8,0,208829,2045,College,40,40,0.0,0.0,0.0,1.825,25.45,27.276,4.2,3.886949367370083,7.447021413800005,0.525,0.0511440706232905,0.3313246314291432,0.154,3.82913433101332,7.115696782370861,0.538,1.5031909452758447,2.6661626381445824,0.564,4.396166418358498,11.116852771349617,15.513019189708114,0.442507393653688,2.019816216944888,2.7522523534566044,5.3389962420226365,7.5827360758498275,-12.076,5.187,6.784372150941718,0.0,3.113117342287252,0.1111827622245447,0.166774143336817,0.667,3.2776678303795785,5.832647706299617,0.562,0.442507393653688,1.111827622245447,0.398,44.971,44.509,19.93978745871621,9.775551012154846,18.14239816666292,0.55,0.390932171021591,1.0671998921566423,0.366,9.375631894672988,17.079691747736415,0.549,1.2896268170482377,2.022062953559954,0.638,7.531061133703296,13.98593542878968,0.538,0.5639308903817205,1.0671998921566423,0.528,-4.7,-1.3,-6.0,-1.5,-0.7,-2.2,-12.1,-7.0,-19.0,0.542,0.044,0.358,9.0,24.8,16.5,1.6,2.0,4.7,38.2,12.5,-5.7,-2.7,-8.4
Mathew Branham,C,906,57,0.481,210156,2045,C pg pf ,RS SO,79.0,195,80.0,33.5,6,13,8,11,9,6,7,6,13,6,6,10,6,6,115,10,2,210156,2045,College,36,37,0.917,0.0,0.0,0.486,28.676,30.137,11.188,7.75547774609248,17.26527812872252,0.462,0.4385806591343897,1.7092011695484244,0.257,7.316897086958092,15.55788181785366,0.47,4.245027614337797,6.1978847056275495,0.685,3.268599068692921,11.820087462503164,15.088686531196084,2.0936360682958526,2.2010191911525534,1.8594817304564677,3.12060065696856,5.421229534858505,-2.514,6.333,12.877666678699056,0.6822365808757175,4.876728152185684,0.097462368696531,0.1949247373930621,0.5,6.34227339999278,13.41370970652998,0.473,0.878966176948345,1.951052232610187,0.451,55.406,55.338,19.145975640608626,9.375112942281977,17.291915139687017,0.554,0.3921356030214319,1.0752105244136037,0.365,8.988398568795402,16.21670461527341,0.554,1.41494090859807,2.246196103943041,0.63,6.689797246015396,12.55195344970906,0.533,0.878239184647078,1.4185550616213092,0.619,-0.6,-0.8,-1.5,-0.4,-0.4,-0.8,0.2,-0.8,-0.6,0.505,0.099,0.359,7.0,25.1,16.1,7.4,2.2,3.1,13.5,20.7,-3.5,0.1,-3.4
Gorman Stevenson,C,923,57,0.444,201112,2045,C PF ,RS SR,76.5,220,83.0,29.5,10,10,10,12,8,14,13,13,12,15,8,12,6,15,157,12,3,201112,2045,College,41,41,0.0,0.0,0.0,0.0,33.878,33.878,12.683,7.464020602938948,13.744887138312375,0.565,0.5908195727920013,1.1089228904711406,0.533,6.871686108165428,12.637479169822754,0.544,3.694894712922285,5.284047871534615,0.699,3.325253749431904,10.078216719776783,13.403470469208688,1.3649447053476746,1.5246923933096497,3.1225700214981624,1.3301014997727616,3.906261911659322,13.633,4.339,13.004090289350096,0.0757460990758975,4.729586426299045,0.1469474322072413,0.1833055597636721,0.802,6.355097712467808,11.08619906074837,0.573,0.3681260415088623,1.3679745493107105,0.269,66.01,65.587,14.168966411026574,6.987665238538125,14.617225974659611,0.484,0.1860124719837772,0.4086175614069862,0.455,6.801652766554348,14.207083720859314,0.479,0.6708646530562459,1.1892600667815267,0.564,5.946300333907634,12.308841691188803,0.483,0.1875371643770869,0.7059325781023679,0.266,1.1,0.1,1.2,-0.5,-0.7,-1.2,9.7,6.3,15.9,0.598,0.081,0.384,7.0,22.7,14.6,3.8,1.5,6.0,7.6,15.5,3.3,1.4,4.7
Charles Elliott,C,940,57,0.472,201209,2045,C sf ,SR,83.0,240,88.0,29.0,14,8,9,6,8,14,4,16,11,4,9,13,5,8,125,11,1,201209,2045,College,38,38,0.0,0.0,0.0,0.0,30.423,30.423,15.868,11.038053326430235,17.984295452584345,0.614,0.0,0.0,,11.038053326430235,17.984295452584345,0.614,5.311933730261455,8.537406161014756,0.622,2.635257571835361,12.20242214532872,14.83767971716408,1.4531020795582017,2.775086505190312,2.6401384083044985,1.9104323064975408,4.828719723183391,4.578,3.37,21.071705928035207,0.0,6.085080679955129,0.0431443610320131,0.1363361808611614,0.316,10.490982828544308,17.076538096470788,0.614,0.497023039088791,0.7714211752523945,0.644,57.945,57.8,13.342560553633218,6.558823529411765,13.934256055363322,0.479,0.2249134948096886,0.5484429065743945,0.41,6.330449826989619,13.387543252595158,0.473,0.5449826989619377,1.0017301038062283,0.544,5.373702422145329,11.702422145328722,0.459,0.4083044982698962,0.685121107266436,0.596,2.4,1.3,3.6,0.2,0.0,0.2,7.9,9.2,17.1,0.63,0.0,0.475,5.7,27.2,16.2,5.0,2.8,5.0,8.1,21.2,3.1,3.7,6.8
Manny Basso,C,486,57,0.47,203112,2045,C pf ,SR,80.5,235,83.0,28.0,10,5,8,12,12,8,8,18,8,9,7,16,6,7,124,12,2,203112,2045,College,41,41,0.0,0.0,0.0,0.0,31.586,31.586,12.317,9.171329200060487,16.550733403901404,0.554,0.0,0.0,,9.171329200060487,16.550733403901404,0.554,4.929683955844548,7.79147134432179,0.633,3.689702101920459,11.587289663461538,15.276991765381997,1.2456525026463028,2.289287860576924,1.600060096153846,2.674655980644186,5.406775841346154,1.538,3.321,17.88522606986239,0.0,6.086496295176167,0.0415847572962346,0.092620595796159,0.449,8.897247845153485,16.089520641161347,0.553,0.2287161651292907,0.3685921669438984,0.621,52.904,53.248,19.970703125000004,9.848257211538462,18.141526442307693,0.55,0.2723106971153846,0.5934495192307693,0.459,9.574068509615383,17.540564903846153,0.546,0.3643329326923077,0.914588341346154,0.398,8.61065204326923,15.619365985576923,0.551,0.5934495192307693,1.0103665865384617,0.587,0.8,-1.1,-0.3,-0.2,-0.6,-0.8,2.8,0.1,2.9,0.583,0.0,0.471,7.8,26.0,16.7,4.4,2.3,2.8,11.8,20.0,0.4,0.5,0.9
Héctor Jasso,C,882,57,0.442,217730,2045,C pf ,RS JR,81.0,230,83.25,28.5,10,9,6,3,12,12,6,16,4,3,8,8,9,8,116,12,2,217730,2045,College,41,41,0.0,0.0,0.0,0.0,30.22,30.22,11.804,9.106603366422098,16.385505995383838,0.563,0.2270552250849111,0.7318308907695483,0.31,8.879548141337187,15.651798615150774,0.567,3.7060666904355335,5.719539884783548,0.648,4.39098534461729,12.765555660466434,17.156541005083724,1.0527105890300428,1.2878859408932113,2.0772353885374377,2.242404908896437,4.3300915871966765,5.66,4.199,16.843369424480684,0.0938244731755831,5.310465181738005,0.0,0.0431592576607682,0.0,8.371019496725527,14.417068548160104,0.581,0.4578634290968457,1.1859413409393706,0.386,53.291,52.955,14.648286280804456,7.191011235955055,16.12123501085828,0.454,0.2719289963176281,0.7364743650269098,0.369,6.9058634689831,15.379095458408084,0.449,0.4607685770937588,0.9668586535737892,0.477,5.710508922670192,13.035596260976302,0.438,0.7345859692191483,1.3860825228967992,0.53,1.0,1.3,2.2,-0.6,-0.5,-1.1,3.9,4.3,8.2,0.586,0.045,0.349,9.2,28.5,18.5,3.5,1.3,3.8,10.6,18.6,1.3,2.0,3.3
Ricky Creech +1,C,232,58,0.502,208601,2045,C pf ,JR,82.0,240,83.25,26.0,18,6,8,10,7,10,5,12,4,12,6,9,9,8,123,10,1,208601,2045,College,40,40,0.0,0.0,0.0,0.0,30.824,30.824,17.176,12.353026040539564,20.7837408930246,0.594,0.0,0.0432806751785327,0.0,12.353026040539564,20.740460217846067,0.596,6.268484455024165,8.83827454374955,0.709,1.9404169371708868,9.434198522440656,11.374615459611544,0.6762605496645747,1.473981718333542,1.2074486163533265,3.0657144918127397,5.724200847897251,-10.201,3.92,24.25160499170454,0.0,6.49390463824569,0.1767294236456755,0.2254201832215249,0.784,11.903989035562288,19.75041477313713,0.603,0.2254201832215249,0.7646252614874126,0.295,55.452,55.903,18.197592258018357,8.902921131245193,16.593027207842155,0.549,0.4006940593528075,0.8944063824839454,0.448,8.495071820832512,15.696832012593244,0.541,1.0714988462157666,1.833533084092088,0.584,7.112319553512333,13.151351448043936,0.541,0.3130422338693809,0.7173139187521242,0.436,1.5,-1.6,0.0,0.5,-0.3,0.2,-1.2,-2.1,-3.4,0.628,0.002,0.425,4.4,21.1,12.8,2.9,1.5,2.1,11.1,25.2,-0.5,-2.3,-2.8
