name,Primary_Position,team_id,conference_id,SOS,player_id,season_id,Pos,Class,height,weight,wingspan,vertical,IS,OS,Rng,Fin,Reb,IDef,PDef,IQ,Pass,Hnd,Drv,Str,Spd,Sta,SI,POT,Stars,player_id.1,season_id.1,game_type,GS,GP,PG_Min,SG_Min,SF_Min,PF_Min,C_Min,Min,PTS,FG_M,FG_A,eFG_P,_3P_M,_3P_A,_3P_P,_2P_M,_2P_A,_2P_P,FT_M,FT_A,FT_P,Off,Def,Rebs,AST,STL,BLK,TO,PF,PLUS,DIST,PITP,FBP,FD,F_M,F_A,F_P,IS_M,IS_A,IS_P,MR_M,MR_A,MR_P,Poss,O_Poss,O_PTS,O_FG_M,O_FG_A,O_eFG_P,O_3P_M,O_3P_A,O_3P_P,O_2P_M,O_2P_A,O_2P_P,O_F_M,O_F_A,O_F_P,O_IS_M,O_IS_A,O_IS_P,O_MR_M,O_MR_A,O_MR_P,OBPM,DBPM,BPM,AOBPM,ADBPM,ABPM,OEPM,DEPM,EPM,TS,_3PAr,FTr,ORB_P,DRB_P,TRB_P,AST_P,STL_P,BLK_P,TO_P,USG_P,OPM+,DPM+,EPM+
Bennie Roberts,PF,184,51,0.483,213632,2045,PF ,RS FR,80.5,255,85.0,25.5,7,10,10,6,7,5,5,7,7,6,4,9,8,8,99,11,2,213632,2045,College,1,41,0.0,0.0,0.0,15.661,0.39,16.049,6.926,10.01322107021084,19.51847470600515,0.528,0.5914689304850045,1.951847470600515,0.303,9.421752139725838,17.566627235404635,0.536,3.4792290028529678,5.090112031173892,0.684,3.228724514647554,10.686311721472688,13.915036236120242,0.6819288845591817,0.9247437976605362,0.6728546288947931,4.926588268039802,5.134398398951037,-5.439,5.794,15.44081831466147,0.1739614501426483,4.157678658409297,0.0,0.0,,7.640386890265118,14.591886437965346,0.524,1.697863753392248,2.9677823394335814,0.572,28.742,28.981,18.76401780476864,8.916186466995619,16.49356474931852,0.569,0.9247437976605362,1.856388668437942,0.498,7.998343742451951,14.64752769055588,0.546,0.590041751492357,1.097270625582278,0.538,6.562920534143059,12.12173492978158,0.541,0.8419309202581,1.4285221351920223,0.589,-1.4,-0.7,-2.1,-0.6,-0.5,-1.1,-12.1,-9.4,-21.5,0.554,0.1,0.261,7.5,22.4,15.4,2.5,0.9,1.1,18.5,24.4,-5.8,-2.5,-8.3
Jeff Walton,PF,805,51,0.481,206799,2045,PF SG sf ,JR,75.5,225,80.0,27.0,6,10,12,7,9,7,11,9,7,9,4,9,17,14,132,10,2,206799,2045,College,43,43,0.0,1.254,1.115,26.095,0.303,28.765,15.233,9.834288089343476,20.508881941558087,0.563,3.444350073187921,9.077109348175725,0.379,6.38813090698809,11.431772593382366,0.559,4.411153477781593,5.844191047581184,0.755,2.3944196468908685,10.0310720764409,12.425491723331769,0.6722446102969081,1.835587405930636,0.4597948883740144,1.933606809187343,4.802701294969197,4.302,12.503,8.319930607007969,0.6306810994452173,4.411153477781593,0.336122305148454,0.4608128377035256,0.729,3.78227948750384,6.7676238321557,0.559,2.2263584943166417,4.201528814355675,0.53,55.337,55.677,17.958941753327228,8.439750704958959,15.203764570648564,0.591,1.0884207123228622,2.5450365501014782,0.428,7.3513299926360975,12.653339799198951,0.581,0.4148930438062396,0.7543509887386174,0.55,6.3078111248810105,9.982578084307702,0.632,0.6286258239488478,1.923595021283474,0.327,1.7,-1.0,0.7,0.1,-0.6,-0.5,2.0,0.5,2.5,0.596,0.443,0.285,5.1,22.3,13.6,2.2,1.8,0.9,7.7,22.3,2.0,-1.0,1.0
Peyton Carter,PF,372,51,0.475,217401,2045,PF SF c ,FR,78.0,215,78.0,30.0,9,8,8,6,5,8,7,10,6,6,6,11,12,7,105,10,2,217401,2045,College,38,38,0.0,0.0,0.0,27.265,0.764,28.025,5.551,4.291378998007287,9.327509510678128,0.477,0.3180290251806525,1.1614097944888389,0.274,3.973349972826634,8.158048348463195,0.487,2.280549908415692,3.975362814758157,0.574,2.11750971196232,8.051733848258106,10.169243560220426,1.4291177713814136,1.4301230992034757,0.2614852361412825,3.707654837865583,5.292058894520879,-10.763,7.123,6.145206416940078,0.0,3.8626436665928634,0.0,0.0,,3.0736096294358006,6.56589038062841,0.468,0.9017531853223568,1.58813228397174,0.568,49.681,49.716,17.41290530211602,8.468098801190763,15.35722906106686,0.567,0.4767076997344919,1.902807949151179,0.251,7.991391101456272,13.446375412342102,0.594,0.7945128328908199,1.2169120605036607,0.653,6.621610749054629,10.479523694585245,0.632,0.5792903692976104,1.7479282323598035,0.331,-2.7,-1.6,-4.3,-1.1,-0.8,-1.9,-4.6,-4.3,-8.9,0.504,0.125,0.426,4.4,18.0,11.0,4.6,1.4,0.5,25.1,13.4,-2.9,-2.4,-5.3
Quincy Newman,PF,798,51,0.475,209487,2045,PF SG ,JR,79.5,220,88.0,26.5,6,11,7,12,11,6,14,15,10,7,9,12,13,9,141,12,3,209487,2045,College,40,40,0.0,0.0,0.0,30.326,0.0,30.326,10.073,7.520118900891758,13.454288407163054,0.566,0.1812513593851954,0.8156311172333792,0.222,7.340680055100414,12.638657289929675,0.581,3.0359602697020227,4.984412383092874,0.609,3.307837308779816,11.442533016040256,14.750370324820071,1.1328209961574711,1.5440789115151956,1.6785046049882832,3.1755238164286235,4.766662428018675,-0.8,4.86,11.600087000652506,0.0924381932864496,4.031030232726747,0.2265641992314942,0.3171898789240919,0.714,5.577104328282463,9.472196041470312,0.589,1.5370115275864569,2.852896396722976,0.539,55.172,55.049,14.941234173191155,7.217206488764555,14.30543697433196,0.522,0.4977383785354866,1.4986648258823956,0.332,6.7194681102290685,12.808588711874874,0.525,0.5867499863757744,0.8628676270231974,0.68,5.495104361568784,10.717724209340773,0.513,0.6376137622845102,1.2261803120855963,0.52,-0.3,0.7,0.4,-0.5,-0.3,-0.8,-0.9,0.4,-0.5,0.583,0.061,0.37,7.3,25.5,16.3,3.6,1.5,3.1,16.9,17.0,-0.1,0.5,0.4
Blaž Korošec,PF,807,51,0.467,216362,2045,PF ,SR,79.0,240,87.0,27.0,10,14,6,10,13,6,5,17,10,10,8,5,6,11,142,12,2,216362,2045,College,40,40,0.0,0.0,0.0,32.899,0.0,32.899,18.126,11.738765928906776,21.75553319919517,0.558,0.7964453386988597,1.6348088531187122,0.487,10.940643863179076,20.120724346076457,0.544,6.120053655264923,7.756539235412475,0.789,4.860831656606305,14.546978459475318,19.40781011608162,1.5073775989268947,2.34682759198726,2.053474142988853,2.181421864520456,4.318162769256559,7.5,5.352,18.276324614352784,0.1659959758551308,5.992622401073104,0.0385647216633132,0.2095908786049631,0.184,9.096244131455398,15.3420523138833,0.593,1.805835010060362,4.5674044265593565,0.395,59.64,59.655,16.97426871175928,8.25580420752661,17.18045427876959,0.494,0.4593076858603637,1.718213058419244,0.267,7.794820216243401,15.463917525773194,0.504,0.7141061101332663,1.0074595591316735,0.709,6.284469030257313,12.90755175592993,0.487,0.7962450758528203,1.5505825161344398,0.514,3.3,1.9,5.2,0.3,-0.1,0.2,5.4,5.0,10.4,0.604,0.075,0.357,10.5,31.3,21.0,5.5,2.3,3.7,8.0,24.3,3.0,4.0,7.0
Bogdan Mihajlović,PF,387,51,0.471,214166,2045,PF ,RS SR,78.5,205,81.0,28.5,9,10,9,9,12,6,5,4,7,6,11,10,12,10,120,12,2,214166,2045,College,20,37,0.0,0.0,0.0,24.298,1.351,25.594,10.108,8.425034387895462,16.787740715268225,0.51,0.2879986244841815,1.046681568088033,0.275,8.13488651994498,15.743208390646494,0.517,4.588634800550206,6.213462861072903,0.738,3.309834938101788,11.541020193566387,14.850855131668176,0.3460281980742778,1.1051739307710466,0.1738234726067083,3.8363995873452543,5.045172643189769,-10.866,6.158,13.477905777166438,0.0,5.287138927097661,0.2901478679504815,0.3481774415405777,0.833,6.452028885832187,12.373194635488307,0.521,1.392709766162311,3.0218363136176065,0.461,46.528,46.599,17.687074829931976,8.583875190454732,14.734221764415544,0.6,0.5193244490225113,1.216764308246958,0.427,8.062404772634608,13.51316551857336,0.597,0.927058520569111,1.448528938389236,0.64,6.553788707912187,10.671902830532844,0.614,0.5794115753556944,1.3884418120560529,0.417,-0.8,-0.5,-1.2,-0.7,-0.6,-1.3,-6.4,-6.3,-12.6,0.556,0.062,0.37,7.2,25.2,16.2,1.3,1.1,0.3,16.4,21.2,-3.1,-2.4,-5.5
Dion Griffin,PF,455,51,0.466,203949,2045,PF ,SR,78.5,210,83.0,28.5,1,8,11,6,8,2,8,10,9,7,5,0,5,10,97,7,0,203949,2045,College,12,41,0.0,0.022,0.0,22.024,1.34,23.34,5.756,5.2898057885589065,14.625053527796672,0.45,2.581929015844228,7.67777525882264,0.336,2.70283886243986,6.939721403561802,0.389,1.3551978639260436,2.2116426106451046,0.613,3.4988286858611053,10.402692931055975,13.901521616917083,1.7204463588503491,1.0347836928063834,0.2393716494202718,4.055517771228495,5.173918464031917,-9.34,13.304,4.055517771228495,0.2443386483286732,3.312426005692839,0.057935968160407,0.057935968160407,1.0,1.780901282148165,3.9320889694954535,0.453,0.6750799768256128,2.9496964659059426,0.229,39.699,40.105,18.18227153721481,8.941528487719735,15.449445206333376,0.589,0.3017080164568009,1.3414786186261067,0.225,8.634833561900013,14.11046004238873,0.612,0.7305822216681213,0.9126044134147864,0.801,7.477870589702033,11.858870465029298,0.631,0.4263807505298592,1.3389851639446455,0.318,-2.4,-0.9,-3.3,-1.2,-0.8,-2.0,-8.9,-7.1,-16.0,0.465,0.525,0.151,8.0,21.9,15.3,5.9,1.0,0.4,20.6,17.8,-5.3,-2.9,-8.2
Hugh Higgins,PF,976,51,0.463,217946,2045,PF sg sf ,RS JR,78.5,220,80.0,29.0,15,16,8,6,9,7,6,16,11,12,14,11,14,9,159,12,3,217946,2045,College,39,39,0.745,0.0,0.0,29.872,2.717,33.386,17.744,10.980174231404147,18.69473546573395,0.593,0.2092084402530115,0.7142506905512969,0.293,10.769331350211662,17.97885033424317,0.599,6.828694245133452,8.340552114149355,0.819,3.30974290244022,11.442116832625208,14.751859735065429,1.3418760113103312,2.145704489903049,0.7988976197116094,2.011996796495759,4.671992650798077,10.358,4.043,20.0349770361048,0.2517039046794044,6.075216972034716,0.5017733684193322,0.8384682019515225,0.598,9.473219685206676,15.756010656554926,0.601,0.7534772730987367,1.3843714757367245,0.544,61.183,60.959,16.66037828704539,8.03162781541692,15.648222575829656,0.532,0.5872799750652077,1.3861775947768171,0.424,7.442707393493987,14.258764087337388,0.522,0.5905608687806558,0.8415492380124345,0.702,6.097540970160272,11.693105201856984,0.521,0.7611673419839564,1.72410964746797,0.441,3.1,0.3,3.4,0.2,-0.5,-0.3,5.8,3.7,9.5,0.648,0.038,0.446,7.5,24.5,16.2,4.6,2.2,1.4,8.3,22.1,4.4,1.5,5.9
Leland Dugger,PF,763,51,0.481,201239,2045,PF SF ,RS JR,78.5,200,84.0,32.5,7,11,10,13,9,5,12,13,11,7,4,7,6,12,132,10,1,201239,2045,College,40,40,0.0,0.0,0.0,29.275,2.574,31.877,10.799,7.405536296012405,14.764036722819366,0.521,0.5661724996951379,1.8762085605281955,0.302,6.839363796317266,12.891312300750831,0.531,3.438844659686776,5.881225719910109,0.585,4.487570336045154,11.422492719250824,15.91006305529598,1.7891050990366355,1.306175121636468,0.7411541077376488,2.438896921763671,5.364211848002372,-4.274,4.882,11.931432155113846,0.0888455307213908,4.91960350504329,0.0888455307213908,0.0888455307213908,1.0,5.7453443199832765,10.71372576346184,0.536,0.8710346149155967,2.0887410065676013,0.417,57.403,57.343,16.479779572048898,8.152695185114137,14.299914549291106,0.576,0.1709014177842108,0.742897999755855,0.23,7.978305983293514,13.558760441553458,0.588,0.6522156148091309,0.8719460091031164,0.748,6.5866801527649415,11.37715152677746,0.579,0.7411541077376488,1.3079190136546743,0.567,0.8,-0.1,0.7,-0.2,-0.4,-0.6,2.2,-0.6,1.6,0.542,0.127,0.398,9.4,25.5,17.1,6.1,1.3,1.4,12.3,17.8,1.2,-1.9,-0.7
Aaron Moore,PF,808,52,0.464,201785,2045,PF sg sf ,RS JR,74.5,200,76.0,30.5,10,9,7,7,6,8,14,11,8,13,8,8,9,16,134,10,2,201785,2045,College,3,41,0.0,0.0,0.244,20.538,0.0,20.756,4.317,5.033784780620223,10.793425983299402,0.476,0.2153964179280635,1.2274645186037592,0.175,4.81838836269216,9.5718627364197,0.503,2.449027765483462,4.605942580626126,0.532,1.65235608273583,7.830143825032687,9.482499907768515,1.5844914579091798,1.375846903601569,1.9612504457387376,4.390546162698062,5.723285391655771,1.247,4.675,8.919772210911452,0.5016080965448055,4.178100380632026,0.2153964179280635,0.2862116786167419,0.753,4.245965005458677,8.067038446785283,0.526,0.3570269393054203,1.2274645186037592,0.291,33.891,33.652,16.236776417449185,8.038155235944371,15.945560442172829,0.509,0.1485795792226316,1.013312730298348,0.147,7.895518839890646,14.923332937121122,0.529,0.4308807797456317,0.793414953048853,0.543,6.813859503149887,12.537144894805657,0.543,0.647806965410674,1.601687864019969,0.404,-3.2,-1.0,-4.1,-1.4,-0.8,-2.2,-7.5,-3.8,-11.3,0.497,0.114,0.427,3.8,17.2,10.6,4.8,1.4,3.4,25.5,15.5,-4.8,-1.6,-6.4
Reginald Miller,PF,180,52,0.459,202795,2045,PF pg sg sf ,SR,75.5,210,79.0,28.5,13,13,13,14,8,8,10,19,13,7,14,13,11,9,167,12,4,202795,2045,College,46,46,0.0,0.0,0.0,25.522,0.0,25.522,11.324,9.164994222465486,17.452208639948104,0.558,1.145370877171643,2.907012102414401,0.394,8.019623345293843,14.543169332441364,0.551,3.482738348638732,5.59508605485617,0.622,4.449715177684526,10.658332822681128,15.108048000365654,1.8994911715218228,1.470678350389117,1.2868435565904774,2.029232297431531,4.040280245930101,10.847,6.487,13.484968274240304,0.1783940481258488,4.713251839688621,0.3973321980984816,0.5291005291005291,0.751,6.347179144114009,11.41519187496199,0.556,1.27916641326603,2.598876928378844,0.492,49.329,48.957,13.013460792123702,6.305533427293339,13.0543129685234,0.498,0.3983087198970526,1.1990113773311273,0.332,5.905182098576302,11.855301591192273,0.498,0.3125191494576874,0.8027452662540596,0.389,5.419041199419898,10.302918888003758,0.526,0.1797495761586698,0.7537226545744224,0.238,2.0,0.9,2.9,-0.2,-0.4,-0.6,5.1,4.7,9.8,0.576,0.167,0.321,9.4,22.6,16.0,5.7,1.5,2.5,9.2,19.4,2.7,1.4,4.1
Brant Swanson,PF,180,52,0.459,203995,2045,PF c ,RS JR,77.0,205,83.0,25.5,6,12,14,7,9,12,7,10,13,5,7,11,12,7,135,11,3,203995,2045,College,0,46,0.0,0.0,0.0,14.457,0.63,15.088,6.218,8.26005132591959,15.842600513259194,0.566,1.416595380667237,4.013686911890504,0.353,6.853721129170232,11.832335329341316,0.579,3.3532934131736525,3.7946963216424296,0.884,3.647562018819504,10.420330333436777,14.06789235225628,1.4884516680923867,2.3206096341505464,1.6516671838902104,2.306244653550043,3.2274749146581154,8.87,7.467,10.55945252352438,0.4448246364414028,3.7159965782720272,0.0752780153977758,0.0752780153977758,1.0,5.211291702309666,8.852010265183917,0.589,1.5603079555175363,2.898203592814371,0.538,29.225,29.001,11.24443984690183,5.468776938726252,12.14440881348919,0.463,0.3034378124892244,0.8241095134650529,0.368,5.168787283197132,11.320299300024136,0.457,0.5241198579359332,1.1206510120340678,0.468,4.1964070204475705,9.147960415158098,0.459,0.4517085617737319,1.0482397158718664,0.431,1.2,1.5,2.7,-0.4,-0.3,-0.7,4.6,8.0,12.6,0.607,0.253,0.24,7.8,22.2,14.9,4.4,2.3,3.2,11.6,17.5,2.0,4.5,6.5
Dalton Daly,PF,843,52,0.459,201713,2045,PF c ,SR,82.0,225,83.0,32.0,5,14,7,8,6,6,3,12,3,3,9,12,13,10,114,10,1,201713,2045,College,2,39,0.0,0.436,0.538,17.408,0.0,18.435,8.822,10.498268854433238,20.6924582267048,0.569,2.5470419990967934,6.71082342315219,0.38,7.957248231220833,13.972602739726025,0.569,3.0106879421947914,4.39861508354659,0.684,3.396055998795724,12.047974927675993,15.444030926471717,0.6954689146469968,2.31135486981678,1.395250723240116,1.8515730844497968,3.8663211186113786,3.872,9.043,11.121481258467558,0.1535450850519343,4.016257714887852,0.2288122836068041,0.3101008580460634,0.738,5.325906969742586,8.7279843444227,0.61,2.3965076019870537,4.940538913141652,0.485,33.215,33.184,15.914296046287369,7.726615236258438,14.919840887174542,0.533,0.4610655737704918,1.395250723240116,0.33,7.268563162970107,13.518563162970109,0.538,0.0753375120540019,0.3857280617164899,0.195,6.412729026036645,11.67128736740598,0.549,0.7714561234329799,1.4675747348119577,0.526,1.8,0.7,2.5,-0.2,-0.5,-0.7,4.6,4.8,9.4,0.587,0.324,0.213,7.2,26.1,16.5,2.4,2.3,2.6,7.6,22.0,2.1,2.8,4.9
Sam Morris,PF,429,52,0.495,201782,2045,PF ,SR,78.0,215,82.25,30.5,4,9,11,10,13,8,9,11,8,7,9,7,10,11,130,12,2,201782,2045,College,39,39,0.0,0.0,0.0,30.18,2.41,32.693,9.0,6.475534064665127,13.647517321016169,0.508,0.9255918013856812,2.453810623556582,0.377,5.551746535796767,11.195510969976906,0.496,2.3563799076212475,3.747474018475751,0.629,3.751082563510393,13.1922726379184,16.943355201428794,1.804272517321016,1.7888735993709457,0.4146040709830763,3.882794457274827,4.262201333166538,-8.716,7.231,8.792219976905312,0.0938221709006928,3.6554561200923774,0.1840357967667436,0.23094688221709,0.797,4.1642609699769055,8.516166281755195,0.489,1.1583429561200924,2.4520063510392607,0.472,55.424,55.957,15.760315956895472,7.696981610879783,13.74626945690441,0.573,0.3663527351359079,0.9167753810961988,0.4,7.334203048769591,12.833068248833928,0.572,0.8703111317618886,1.0561681290991296,0.824,6.047500759511768,10.584913415658452,0.571,0.4146040709830763,1.190199617563486,0.348,-1.3,0.9,-0.4,-0.5,0.1,-0.4,-5.2,-2.7,-7.9,0.531,0.18,0.275,8.2,27.6,18.1,7.0,1.8,0.7,20.2,17.5,-2.8,0.9,-1.9
Bill Wozniak,PF,98,52,0.492,202556,2045,PF sg sf ,SR,74.0,220,77.25,26.0,6,7,8,6,11,7,8,7,5,6,11,7,11,10,110,9,1,202556,2045,College,2,39,0.0,0.0,0.0,18.564,0.0,18.564,4.488,5.450078854785879,11.0366371466699,0.522,0.6217396578915443,1.398156011160985,0.445,4.81317481499454,9.641514011888876,0.499,2.101783331311416,2.884265437340774,0.729,3.269440737595536,8.942004367871876,12.211445105467412,1.1585587771442436,0.6248483377820916,1.1708323222518806,3.263374984835618,5.135282698374181,-2.563,5.772,8.246390877107848,0.0,3.572728375591411,0.1577095717578551,0.2335314812568239,0.675,3.9700351813660073,7.9340046099720976,0.5,0.6975615673905131,1.4770107970399124,0.472,32.972,32.968,19.9890803203106,9.797379276874544,16.567580684299923,0.603,0.3882552778451831,1.4771900024265954,0.263,9.412157243387528,15.087357437515164,0.624,0.7765105556903663,1.2466634312060176,0.623,8.16549381218151,12.751759281727734,0.64,0.461053142441155,1.0919679689395776,0.422,-1.4,-2.0,-3.4,-0.5,-0.7,-1.2,-3.2,-7.7,-10.9,0.553,0.127,0.261,6.8,19.3,12.9,3.6,0.6,2.0,21.0,14.0,-1.3,-4.6,-5.9
Gonzalo Lezcano,PF,830,52,0.475,207104,2045,PF SF ,JR,75.5,190,82.0,34.0,10,7,5,9,10,8,9,7,10,5,8,8,8,4,107,10,1,207104,2045,College,41,41,0.0,0.0,0.0,28.563,0.682,29.317,7.318,5.667773724614799,10.70942451135188,0.529,0.0,0.132483983956734,0.0,5.667773724614799,10.578755376490443,0.536,1.9509627774450555,3.985408613273807,0.49,4.337489337761565,10.411217669282186,14.748707007043752,1.9455182301591625,0.4395524556814879,0.2197762278407439,3.3647302226819846,5.405405405405405,-8.122,3.442,10.889094571786355,0.0907424547648863,3.5879566614036045,0.0417415291918477,0.0417415291918477,1.0,5.40280575670133,9.91452060761148,0.545,0.2195967405310248,0.6206783905918224,0.354,55.101,55.056,18.697326358616685,9.21243824469631,15.240845684394072,0.613,0.263368206916594,0.8845539087474572,0.298,8.950886370241209,14.35447544318512,0.624,0.4413687881429816,0.6193693693693695,0.713,7.931923859343215,12.670735251380414,0.626,0.5757773902935194,1.0625544899738448,0.542,-1.1,-1.3,-2.3,-0.7,-0.8,-1.5,-3.3,-7.8,-11.1,0.533,0.012,0.372,8.8,24.5,16.1,6.0,0.4,0.4,21.3,14.1,-0.6,-4.9,-5.5
Lamont Parson,PF,816,52,0.477,210040,2045,PF sf c ,JR,78.5,200,87.0,28.0,14,9,9,8,15,9,6,20,10,14,8,17,10,13,155,12,3,210040,2045,College,42,42,0.0,0.0,0.0,30.857,0.0,30.857,15.023,10.84544487770294,18.443814250265863,0.588,0.0,0.0389932647997164,0.0,10.84544487770294,18.39950372208437,0.589,4.936192839418646,6.795462601914215,0.726,4.937965260545905,16.271968755547668,21.209934016093573,1.7316554413328604,1.311911947452512,1.6474347594532222,2.196029776674938,4.945854784306764,8.333,3.372,20.591988656504785,0.086848635235732,5.315490960652252,0.086848635235732,0.1683800070896845,0.516,10.21269053527118,16.84154555122297,0.606,0.5476781283232897,1.3895781637717122,0.394,56.42,56.33,13.73513225634653,6.719332504881946,14.161192969998226,0.485,0.296467246582638,1.141487661991834,0.26,6.426415764246405,13.017930055032842,0.494,0.4633410260962188,0.7633587786259541,0.607,5.240546777915854,11.029646724658264,0.475,0.7207527072607848,1.2249245517486242,0.588,2.9,3.3,6.2,0.4,0.4,0.8,3.9,4.7,8.6,0.621,0.002,0.368,10.4,33.2,22.0,5.8,1.3,3.2,9.3,20.8,3.9,2.0,5.9
Myles Rowley,PF,877,52,0.48,205451,2045,PF C ,SR,82.0,235,86.0,28.0,15,15,14,12,11,6,6,15,6,6,9,14,4,10,146,11,2,205451,2045,College,46,46,0.0,0.0,0.0,25.108,0.0,25.108,14.652,11.803784450843274,19.67914438502674,0.625,0.9831345125462772,2.7725215960510083,0.355,10.818593171534348,16.898395721925134,0.64,5.545043192102017,7.196626902509257,0.771,4.068284656519951,13.744320528707146,17.812605185227095,0.5758946935417525,1.530359355638166,2.424617926476662,2.910324969148499,5.522511358942586,6.24,5.063,19.04771698889346,0.0925545043192102,5.189222542163719,0.0,0.0,,9.477581242287124,14.574249280131635,0.65,1.297819827231592,2.322089675030852,0.559,48.62,48.42,16.610904584882277,8.25691862866584,16.431226765799256,0.505,0.0929368029739776,0.9892606361007849,0.094,8.178438661710038,15.448161916563404,0.529,0.6691449814126395,1.1689384551838082,0.572,6.91036761668732,12.883106154481618,0.536,0.5865344898802147,1.3919867823213548,0.421,2.4,1.5,3.9,0.3,0.0,0.3,-0.6,1.0,0.4,0.66,0.141,0.366,8.9,29.7,19.4,2.0,1.5,4.5,11.3,23.1,2.9,0.6,3.5
Teshuan Barnett,PF,877,52,0.48,201983,2045,PF c ,SR,81.5,225,85.0,36.5,10,6,9,11,9,6,5,7,6,5,4,8,14,12,110,9,1,201983,2045,College,0,41,0.0,0.0,0.0,15.171,0.0,15.171,8.025,10.801880365172366,18.35399918244992,0.6,0.4155879547622291,2.156288322659763,0.193,10.386292410410135,16.204523777081345,0.641,5.32088840441477,8.230004087750373,0.647,4.322796021256301,13.17651885534548,17.499314876601783,0.8345823681700504,1.5043249341857845,1.750487196143458,2.077939773811146,4.253136859379808,0.462,4.727,19.440659490393784,0.0,6.731162283689876,0.0,0.0,,9.718626515874098,14.630739882817824,0.664,0.6642594358904482,1.5771903529091156,0.421,29.356,29.249,14.759478956545523,7.0053677048788,14.759478956545523,0.5,0.7521624670928921,1.5829601012000414,0.475,6.24978631748094,13.17651885534548,0.474,0.5846353721494753,0.919689562036309,0.636,5.001880406167733,10.83797736674758,0.462,0.6598516188587644,1.4256897671715274,0.463,2.8,1.7,4.4,0.4,0.1,0.5,4.8,4.0,8.7,0.622,0.117,0.448,9.5,28.4,19.0,2.8,1.5,3.2,8.6,21.5,4.1,2.0,6.1
Jón Ólafsson,PF,944,52,0.455,228206,2045,PF SF ,SO,74.0,195,77.0,29.5,8,7,6,8,7,7,9,8,7,9,9,7,4,8,103,10,2,228206,2045,College,0,40,0.0,0.0,0.375,15.75,0.0,16.125,3.25,4.902672864613597,10.531667635095872,0.474,0.1815804764671702,0.9079023823358512,0.2,4.717460778617082,9.616502033701336,0.491,1.812173155142359,3.090499709471237,0.586,2.3532829750145265,7.698990118362471,10.052273093376998,0.9115339918651946,0.9049118615846816,1.9908060954863,4.445090063916327,4.43406812176494,-2.425,6.619,7.452062754212667,0.0,4.081929110981988,0.0,0.0,,3.7187681580476464,7.539221382916908,0.493,0.995061011040093,2.080912260313771,0.478,27.536,27.627,16.74086943931661,8.140587106815797,15.564484019256524,0.537,0.4488362833460022,0.8108010279798747,0.554,7.684511528577118,14.746443696383974,0.521,1.5419698121402976,2.2550403590690267,0.684,5.523582003112897,10.772070800304052,0.513,0.6334383031092772,1.7193325370108954,0.368,-3.4,-1.4,-4.8,-1.6,-1.1,-2.7,-8.0,-6.7,-14.7,0.496,0.086,0.293,5.2,16.4,10.9,2.7,0.9,3.6,27.2,14.6,-5.2,-1.9,-7.1
Gundars Krūmiņš,PF,944,52,0.455,219802,2045,PF c ,JR,80.5,235,81.0,38.0,7,12,7,9,10,8,8,15,5,8,7,6,4,9,122,11,2,219802,2045,College,41,41,0.0,0.0,0.0,24.073,0.219,24.295,9.659,9.331203253213276,17.178612059158134,0.56,0.588192578607218,2.241425217243967,0.262,8.74059012901508,14.93960738750514,0.585,4.131871323796384,5.431704306150607,0.761,3.0111587151744,11.808198063677086,14.819356778851486,1.5927189988623434,1.3534993497423051,2.759982659794807,2.829617795851185,4.819132026395645,4.999,5.96,13.458233485827703,0.0,4.722484447994578,0.0,0.0532520030014765,0.0,6.733957834095805,10.923922252075617,0.616,2.009052840510251,3.95517149565512,0.508,41.313,41.522,16.273300900727325,8.043928519820819,17.03434323972834,0.477,0.1758104137565627,0.7634507008332932,0.23,7.870526467896536,16.270892538895048,0.484,0.7658590626655749,1.2306728962959397,0.622,6.695245893743075,14.038341120369925,0.477,0.4094215114878859,0.999470160396898,0.41,1.0,1.0,2.0,-0.5,-0.5,-1.0,0.7,1.3,2.1,0.597,0.13,0.316,6.7,25.1,16.1,5.4,1.4,5.0,12.6,19.9,0.6,1.2,1.8
Louie Franz,PF,405,52,0.459,210051,2045,PF sf c ,JR,78.5,235,81.25,28.0,13,9,10,7,7,7,12,14,10,10,7,16,13,7,136,10,2,210051,2045,College,41,41,0.146,0.0,0.0,31.855,0.0,32.023,13.634,9.52463597077353,17.655634426144154,0.549,0.3384300317603568,0.8868602370745762,0.382,9.18447040038876,16.76356757319634,0.548,4.274631631926969,7.197278675436921,0.594,3.937937138791024,10.8381653414812,14.776102480272224,1.6956212360506082,1.904447762230478,2.199576403597097,2.455787153543102,4.786292142633937,4.268,4.328,16.933650358388725,0.2967771047744668,5.8001700827851925,0.1700827851923844,0.1700827851923844,1.0,8.297610163314184,15.19637619535223,0.546,0.7219840677554278,1.3971085926517297,0.517,57.619,57.602,16.72511371132947,8.258393805770634,16.64004722058262,0.503,0.2117982014513384,0.8905940765945628,0.238,8.044859553487726,15.751189194819624,0.511,0.4652616228603173,0.7221971459324329,0.644,7.197666747682373,14.185271344744974,0.507,0.3819311829450366,0.8471928058053539,0.451,1.6,0.3,1.9,-0.3,-0.6,-0.9,4.1,2.7,6.8,0.568,0.05,0.408,8.5,23.0,15.8,5.7,1.9,4.0,10.5,20.8,1.5,1.4,2.9
